Date,Close,High,Low,Open,Volume,Close_raw,SMA_20,SMA_50,EMA_20,EMA_50,RSI,MACD,MACD_Signal,MACD_Hist,Close_norm
14-03-2014,0.0,0.0,0.0,0.0,0.3926661364533661,31.62459946,0.0,0.0,0.0,0.0,0.43208132192391063,0.4877108998593371,0.4767008585016984,0.5287109626752199,0.0
17-03-2014,0.0009736539175068393,0.000736446428417456,0.0007808032241384127,0.0006920007612524343,0.3068727166101999,31.91818619,0.00010116168469952169,6.69760246517076e-05,8.959825767193563e-05,9.210439878411247e-05,0.49542566551572936,0.487306785183838,0.4759571778766403,0.5294255380147785,0.0009736539175068393
18-03-2014,0.005146657021262754,0.004800754711672323,0.001979982304414013,0.0016885683651532285,0.651845613003097,33.17647552,0.0004046522472086478,0.00023432006937251781,0.0005795717922185972,0.0003522672652585962,0.6861227018593348,0.4920284899577436,0.476477590787704,0.5429893500316898,0.005146657021262754
19-03-2014,0.004367678251165977,0.0038460274496791708,0.003904125725964061,0.005037973443919153,0.4740994539825518,32.94158936,0.0006554200186110887,0.0004300368030753787,0.0009465498218623192,0.0005701817757972627,0.629709846096586,0.4945637428092042,0.4774927965635211,0.5482985120620677,0.004367678251165977
20-03-2014,0.007316573626228187,0.006846494344151521,0.004824397120907126,0.004428990465332086,0.628317761897514,33.8307724,0.0010230268731627329,0.0006706552565415441,0.001567536902359501,0.0009008632687917406,0.7263489456745433,0.49998576443406556,0.47958574689443567,0.5598627864847026,0.007316573626228187
21-03-2014,0.006843624930603157,0.007637506160316915,0.0069716500355089805,0.008498124392992426,0.7217589404173701,33.68816376,0.0013336403166901573,0.000938554523075924,0.002083038581517968,0.0011991205376256642,0.6935961942637192,0.503358997803351,0.4820569297090712,0.5639212474777238,0.006843624930603157
24-03-2014,0.007789484382124762,0.0068191935220472955,0.0065533475819925385,0.007446225779244406,0.5522959913626186,33.9733696,0.001734017087815523,0.0012390809254393814,0.0026421286942342748,0.0015245925271475808,0.7223909943469382,0.5068502684485604,0.4848585811837419,0.567467199303369,0.007789484382124762
25-03-2014,0.00734444400483443,0.007773962828527811,0.00683228285979573,0.008332097803406172,0.5326047883152096,33.83917618,0.0021329725871040983,0.0015013603786990654,0.0031043630634181307,0.0018189926885468777,0.6899732823342357,0.5086672294122357,0.48752910346214373,0.5660601738600014,0.00734444400483443
26-03-2014,0.005814356776918883,0.007010196425490237,0.005828354551197387,0.007833827498071558,0.5239696652318626,33.37780762,0.0024635363165683016,0.0017924675988235939,0.0033726433785339766,0.0020389025026879976,0.585263767507431,0.5078044612342426,0.489461718860217,0.5581423814461044,0.005814356776918883
27-03-2014,0.004618068785253282,0.004991673591174528,0.005103265146218575,0.005785380881864727,0.4721557880614826,33.01708984,0.002677260636760881,0.0020132970610434453,0.0034981501110664392,0.002200975104883776,0.5121456656949701,0.5052664821123589,0.49040829173424105,0.5475620762276182,0.004618068785253282
28-03-2014,0.007233114315651545,0.006819218495107068,0.006051412216945884,0.005923785739781237,0.534556559848034,33.80560684,0.0029608015621808426,0.0022322487702989696,0.003867949544964,0.002464270541123678,0.6130612593179121,0.5061772581365545,0.4913806928340144,0.5478392148955916,0.007233114315651545
31-03-2014,0.009152678293094019,0.009165029666528685,0.008059254040589034,0.007695382645293611,0.5574223390361484,34.38441467,0.00341817271590332,0.0024834077835686613,0.004390626159586006,0.0027962083345156596,0.6730960770233263,0.5089161305687188,0.4928055880189999,0.5526945080643311,0.009152678293094019
01-04-2014,0.010348903007660046,0.009410510812146347,0.009927642786176555,0.00968842311279225,0.4475406102839061,34.74511337,0.0038470455428438882,0.0027883156533189957,0.004980740924927396,0.0031643396540900204,0.7065330191867787,0.5121579301675544,0.4947112795343678,0.5578534863023942,0.010348903007660046
02-04-2014,0.010154139345271623,0.009601421367295263,0.010206478066206573,0.010491143675094197,0.40860149566359905,34.68638611,0.004308686990361438,0.003101171990802065,0.005495569585518653,0.003510022198293522,0.6940040978283779,0.5140297050231762,0.49667798194003926,0.5585081374206978,0.010154139345271623
03-04-2014,0.009208292529271453,0.008592202758774425,0.00892371740304497,0.0100759537516429,0.4237572758818491,34.40118408,0.00471618664080653,0.003408184500538966,0.0058686843516705806,0.0038032379999256155,0.6330283630525995,0.5138741899884608,0.49821460822462976,0.5538933905743512,0.009208292529271453
04-04-2014,0.006036902269771063,0.008865017308535256,0.005939897346526668,0.00996527714636368,0.5852812977012656,33.44491196,0.004996879191417197,0.003642339300711478,0.005895502985266782,0.003954489423762225,0.4617397517589071,0.5093687819396626,0.4983796452845348,0.5391761423039977,0.006036902269771063
07-04-2014,0.005842138574218544,0.005809985351485025,0.006218743397593429,0.006394368942307091,0.49033156812260437,33.38618469,0.005278997873427546,0.003829735122714409,0.0059006827615055435,0.004091797164814115,0.4524875124457423,0.5052025923376171,0.4975275408810434,0.5282621432921499,0.005842138574218544
