Date,Close_raw,Open,High,Low,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI,MACD,MACD_Signal,MACD_Hist,Close,Close_norm,RET_1D,VOL_20,VOL_SHOCK,TREND_20_50
14-03-2014,18.68700027,0.0255520823569806,0.0253111077770683,0.0256534961707635,0.48764946077433,0.0186070812495087,0.0204940390913392,0.0207383546715928,0.0210166742025268,0.5254255414933817,0.4884445100532415,0.4616033120902211,0.5201972324415081,0.0251969860418596,0.0251969860418596,0.4115456088410409,0.0,0.5,0.09815797389573243
17-03-2014,18.75200081,0.0263961100644865,0.0253915057454602,0.0266292379939636,0.2912232063661841,0.0188726759190435,0.0203492555917071,0.020974151707764,0.0210473930765631,0.5432795649156157,0.4899548294836217,0.463793051945896,0.5192624910262793,0.0255744068370149,0.0255744068370149,0.42603043948420904,0.0,0.5,0.09965213101768515
18-03-2014,18.93849945,0.0268585908227162,0.0254345854586367,0.0266644028898201,0.3140998434797772,0.0192498227219671,0.0202376843616774,0.0212951227949268,0.0211227380169054,0.5925689049643088,0.492029635221797,0.4660469000556178,0.5199238679198132,0.0266572973022971,0.0266572973022971,0.45296122291836927,0.0,0.5,0.10143369835206108
19-03-2014,18.66150093,0.0272777157586189,0.0254345854586367,0.0250293808611485,0.3333954960471299,0.0196379304680747,0.0201088758075143,0.0214256655791172,0.0211270578171823,0.4895819581230273,0.4921850814319823,0.4678875930227022,0.5156615265279334,0.025048926022993,0.025048926022993,0.3506385073960453,0.0,0.5,0.10234779608975413
20-03-2014,18.44849968,0.024927733865224,0.0237117579200015,0.02409173244696,0.3231200712902087,0.019925745417694,0.0199253863696288,0.0214208497875197,0.0210788646556359,0.4205460096193001,0.4911578000464942,0.4691115684546846,0.5092991207251572,0.0238121501262992,0.0238121501262992,0.3640151912003775,0.0,0.5,0.10266768360470947
21-03-2014,18.03100014,0.0250317901165286,0.023665819357671,0.0218003476499898,0.5503775794001475,0.0201338372372728,0.0196646117512578,0.0211755479577064,0.0209299638487799,0.307916520401077,0.488184055104267,0.4693711695486432,0.4993500913315358,0.021387970136967,0.021387970136967,0.31730653760187433,0.0,0.5,0.10198044788077289
24-03-2014,17.59250069,0.0218782474490096,0.0204096908988835,0.0189287980373294,0.5184850288210345,0.0201348882018426,0.019354207928313,0.0207005441870965,0.020679144135972,0.216149637582482,0.4836132640060986,0.4684728219978142,0.4874040402504755,0.018841855734007,0.018841855734007,0.31027456527420477,0.0,0.5,0.10034307477766037
25-03-2014,17.73550034,0.020126602716075,0.0196832285118036,0.0189991166358539,0.490630581771736,0.0200806882937375,0.0190830151393024,0.0203533059213495,0.0204733016477589,0.2626970825579037,0.4807765174805917,0.4670677152346015,0.4821760265003127,0.0196721725530662,0.0196721725530662,0.4453944220936403,0.0,0.5,0.09928769611852774
26-03-2014,17.1704998,0.0210226640701027,0.0192898480657599,0.0174051165879522,0.4676150738695703,0.019834611752553,0.0187826508448741,0.0197130684405263,0.0201366865082683,0.1629270885468474,0.4757593798186937,0.4647295955896913,0.4725505395720112,0.016391538991099,0.016391538991099,0.2788851585823314,0.0,0.5,0.09696510292769732
27-03-2014,16.92350006,0.0169817267732016,0.0153847963391304,0.0137365669513408,0.5694902893521592,0.0195094123039226,0.0184096736859096,0.0189912590354108,0.0197525735149871,0.1270731211895169,0.4706951962378348,0.4616336815873889,0.4647327057301612,0.0149573533939645,0.0149573533939645,0.35164246600988375,0.0,0.5,0.09428601478744787
28-03-2014,16.91449928,0.0160856764609129,0.0162462046528481,0.015260248342115,0.4575998614856367,0.0191519331129714,0.0180461045062228,0.0183329989101297,0.019381311898015,0.1257765377255355,0.4668523812184468,0.4582270757629701,0.4615274337224799,0.01490509103515,0.01490509103515,0.40933085222130894,0.0,0.5,0.09190675512104259
31-03-2014,16.81850052,0.0167649475459467,0.0160423399715149,0.0146683470288245,0.4803516864916197,0.0188004595891331,0.0176708542960938,0.0176820280301972,0.0190010185405965,0.1114170005792425,0.4635714356926733,0.4547078762344961,0.4603658535901452,0.0143476813838897,0.0143476813838897,0.38791132067118966,0.0,0.5,0.08956090998249104
01-04-2014,17.14949989,0.0155191284096396,0.0155082631094991,0.0158228307098769,0.4266674790860829,0.0184865206214561,0.0173133469869175,0.0172840786327871,0.0187169794134776,0.2251777895030062,0.4629219586498412,0.45173535780573,0.4660057240382491,0.0162696045774711,0.0162696045774711,0.49350070104735944,0.0,0.5,0.08846827732794947
02-04-2014,17.09799957,0.0178026320961664,0.0166194856355076,0.01652020432436,0.4926560323774662,0.0180299502232587,0.0169023585463799,0.0168943076401348,0.0184314232345236,0.215577663243343,0.4624121666522174,0.4492339848893489,0.4708663267799171,0.0159705718044333,0.0159705718044333,0.39904029726544393,0.0,0.5,0.08742141935516544
03-04-2014,16.68099976,0.0165972909349801,0.0149540867266717,0.0130274679738428,0.6010633949789312,0.0174513174934665,0.0164545588203568,0.0163010014103735,0.0180545905690136,0.1444806584261004,0.4601739684217086,0.4466912930305745,0.4704400572742102,0.013549293460133,0.013549293460133,0.3099846939861169,0.0,0.5,0.08532004442460793
04-04-2014,16.14999962,0.0146693228664332,0.0129268970174998,0.0092622204409188,0.8048909482137763,0.0167147390570771,0.0159691898010001,0.0154577531048062,0.0175620461083493,0.0733506509569104,0.4560320708488514,0.4436548936839751,0.4653466924732694,0.0104660806888792,0.0104660806888792,0.27898679523388553,0.0,0.5,0.08184696385268071
07-04-2014,15.88799953,0.0105763630225595,0.0099119624638878,0.0085355390154924,0.6315988326238573,0.0159224592943029,0.0155282093471769,0.0145436103324095,0.0170244324388082,0.0439123874264357,0.4518027644255237,0.4402023773753851,0.4610537952830432,0.0089447966764914,0.0089447966764914,0.3439894461194359,0.0,0.5,0.07788301970072271
08-04-2014,16.35350037,0.0108336202249352,0.0107906004806363,0.0100914512216753,0.6093951169837393,0.0152956323235186,0.0151543484516712,0.0139851756671015,0.0166222952130803,0.1862288494852803,0.4512228389718888,0.4373000354395084,0.4667297043050086,0.0116476926397908,0.0116476926397908,0.5335533255709808,0.0,0.5,0.0759044348438563
09-04-2014,16.59049988,0.012738465908941,0.0119908303135247,0.0112810941726884,0.5296668103297888,0.014712645684303,0.0147589560758047,0.013616700908823,0.0162941690360002,0.2498079829076243,0.4523561155910024,0.435252389290033,0.4755472279223796,0.0130238126461111,0.0130238126461111,0.47189498318696405,0.0,0.5,0.0750365125691161
10-04-2014,15.85550022,0.013354147676052,0.011652008794354,0.0095230006344148,0.5878653660620019,0.0138958936611606,0.0143353396421362,0.012859140645262,0.0157982895592901,0.1491595742654675,0.449915763119851,0.4330237620748445,0.4736801252097973,0.0087560918530822,0.0087560918530822,0.22705948103946308,0.4409535437061037,0.619714801779983,0.07171216672001314
11-04-2014,15.58650017,0.0085558999238835,0.0074885280039184,0.0074718961458395,0.640467971816669,0.0129648865001104,0.0137589837891902,0.0120184853764736,0.0152557514677482,0.1187703981490048,0.4470539683322023,0.4305483704652617,0.4711343645893319,0.0071941630942161,0.0071941630942161,0.34089621146212556,0.4410082942675486,0.6743700751438259,0.06770893618814895
14-04-2014,15.7954998,0.0096167179003835,0.0086313346626075,0.0079934621001243,0.4800693653793066,0.0120771188745064,0.0134888642977202,0.0113785090543713,0.0147858495677391,0.1731396825930269,0.4463057268482869,0.42838699960289,0.4743739796651667,0.0084077038823661,0.0084077038823661,0.46738400784186573,0.4517062252313264,0.4501705451992593,0.0649164565077062
