Date,Close,High,Low,Open,Volume,Close_raw,SMA_20,SMA_50,EMA_20,EMA_50,RSI,MACD,MACD_Signal,MACD_Hist,Close_norm
14-03-2014,0.0012954159116503328,0.0018769339635243548,0.0022832340958593156,0.002059603334146759,0.6012159742721481,16.38785553,0.0004033354863149513,0.0005550917800282301,0.00046525961707806485,0.00037791723052675585,0.3422407994639133,0.38082013221758865,0.35251087716844276,0.6169224968352428,0.0012954159116503328
17-03-2014,0.0016899672821827083,0.0017006934226997256,0.0028407999915476406,0.0018505482665593376,0.542009321416284,16.45187759,0.00023111749143589488,0.00046068111419061974,0.00040351153611296875,0.00033234348322878915,0.37186494933888137,0.3800260092257382,0.35241983967533663,0.614795963118887,0.0016899672821827083
18-03-2014,0.0025869411000599973,0.0020837437044916862,0.0027136340397874575,0.0015053642149454732,0.5589249390855855,16.59742546,8.545633752195247e-05,0.00043468067884928907,0.0004371227723639626,0.0003267695752215555,0.4358165097564787,0.3803861700387548,0.3524289269326534,0.6158447404895724,0.0025869411000599973
19-03-2014,0.002560035066114283,0.0029015828360002965,0.003457137356728493,0.0027250546524955205,0.5827598943949202,16.59305954,2.4458337114494078e-05,0.00039612343840320086,0.0004648488993508615,0.0003202680083353032,0.43382115705834257,0.3806366449096282,0.352493166326329,0.6164224429289192,0.002560035066114283
20-03-2014,0.002067239621281483,0.002217817573066827,0.003134283057490611,0.0022705189593006797,0.5568786230945415,16.51309586,0.0,0.000362906609168101,0.0004407751253536901,0.0002930274679591449,0.3965586926587459,0.38028904424857624,0.35246549734982047,0.6154597297294482,0.002067239621281483
21-03-2014,0.002869918819020212,0.002424684831991722,0.0029347494763586335,0.0026617532688984757,0.7572218909956572,16.64334297,7.607465626843779e-05,0.0003328394642004018,0.0004990661823280479,0.0003010507039391125,0.45669527632783746,0.38089296921994253,0.35258072268136437,0.6169565056619953,0.002869918819020212
24-03-2014,0.004086438581566348,0.0037174810123794255,0.004642786104135224,0.0039063523867306355,0.7399971312303961,16.84074211,0.00019228422873771023,0.00035680142738783727,0.000673160892693328,0.0003605851457554876,0.5362446084738097,0.3826878970303036,0.3530811526730909,0.6209914114068418,0.004086438581566348
25-03-2014,0.005202774793609297,0.004722912571083787,0.005529014709757724,0.004496940500070934,0.6608283055472643,17.02188492,0.000421207501711901,0.0004190131273296982,0.0009420364237519574,0.00046534275387456747,0.5984000809222373,0.3852859765240127,0.3540724202883512,0.6261327914359501,0.005202774793609297
26-03-2014,0.00419998702184686,0.005345412685737988,0.005386250834060982,0.005459663765115488,0.6814002939120387,16.8591671,0.0006451405829692863,0.00044859580192196935,0.0010852706337571433,0.0005232717298319506,0.5160638014943854,0.38616718766297536,0.3550658626119268,0.6261555708672027,0.00419998702184686
27-03-2014,0.0037533749727721444,0.003908945538668718,0.004654467508665314,0.0042131161671205425,0.5785827708903524,16.78669739,0.0007428794378615822,0.00042538438203666706,0.0011703112452062098,0.0005599025367524629,0.48169232121554106,0.3863012126292987,0.3558910999562671,0.6243936730835512,0.0037533749727721444
28-03-2014,0.003637922307167099,0.003418676694393996,0.00448428605524441,0.0038871478076793753,0.5437542771888344,16.76796341,0.0008489074357054122,0.0003551498356126337,0.0012357356511630418,0.0005901783585251369,0.47263164258784596,0.3862103133100624,0.3565306151160197,0.6224482877157239,0.003637922307167099
31-03-2014,0.003614812953035257,0.00377681348370007,0.00481295365119673,0.0040616423569009436,0.4844337484394057,16.76421356,0.0009385589493606655,0.00029706100583758166,0.0012926238638771292,0.0006182823947787769,0.4707059055596463,0.3860451718101746,0.35700466641726797,0.6207151023671176,0.003614812953035257
01-04-2014,0.004559886162830359,0.0039798136717537624,0.004977289986143871,0.0037797208850567227,0.5440888288160401,16.9175663,0.0010424896643991682,0.0003142144195293628,0.0014383709035819398,0.0006855460626305765,0.5361282849466753,0.38688210957107355,0.3575742658726859,0.6217159412354366,0.004559886162830359
02-04-2014,0.004733159204664744,0.004288198224904949,0.005660150363352809,0.004665734017984688,0.5075025959228476,16.94568253,0.0011442206726649112,0.00030091930144238166,0.001587522303697575,0.0007575536703720714,0.5475482618806329,0.3876509246574417,0.3582048095997573,0.6223543145918068,0.004733159204664744
03-04-2014,0.00400945842862184,0.004100539694981822,0.005147584569677663,0.004475919508946727,0.47134241183527603,16.82825089,0.0012244923366346305,0.00026234408978037527,0.001650275291822656,0.0007959065476305233,0.4802987791511746,0.387377083104336,0.3586469603276901,0.6203809532255325,0.00400945842862184
04-04-2014,0.0026677650161591737,0.003621650269661325,0.0037662125209709657,0.004172846574248462,0.6521758010924739,16.61054039,0.0012382685568417678,0.00017630396169689144,0.0015732097958134628,0.0007755969343118813,0.37353777126191023,0.38561391025516445,0.3585996537326332,0.6152540314394577,0.0026677650161591737
07-04-2014,0.001060549355443155,0.0018788200987667897,0.002066038749246338,0.0019119144320612208,0.6698769454117386,16.3497448,0.0011638887977984819,9.721216025054824e-05,0.0013431544162631343,0.0006876136139696842,0.27241564386867845,0.3824137211317647,0.35783393721474305,0.6077288983753362,0.001060549355443155
