Date,Close,High,Low,Open,Volume
13-06-2014,20.06835938,20.32339192,19.98041706,20.27062552,218100000
16-06-2014,20.27062416,20.39154504,20.10573296,20.1189254,142244000
17-06-2014,20.24423981,20.38054877,20.1826807,20.2948055,118904000
18-06-2014,20.26622391,20.29040808,20.08374395,20.28601004,134056000
19-06-2014,20.19587898,20.29261571,20.08155345,20.29041669,142112000
20-06-2014,19.98701286,20.34757482,19.98481384,20.19367536,403592000
23-06-2014,19.9694252,20.14311081,19.91885783,20.07715366,174776000
24-06-2014,19.84850693,20.16949499,19.82872078,19.95183903,156144000
25-06-2014,19.86608887,19.94083873,19.70999209,19.8331103,147476000
26-06-2014,19.98480988,20.01778844,19.74296983,19.86828705,130516000
27-06-2014,20.22225761,20.22665397,19.95623167,19.96722508,256116000
30-06-2014,20.43111801,20.60700262,20.246439,20.24863802,197929200
01-07-2014,20.56083679,20.6817577,20.47509348,20.56083679,152892000
02-07-2014,20.55204773,20.67956236,20.46630273,20.63779105,113860000
03-07-2014,20.67296028,20.68835006,20.49048027,20.59381237,91567200
07-07-2014,21.09947968,21.10387604,20.68835032,20.69714472,225872000
08-07-2014,20.96316528,21.28195591,20.6487727,21.1654314,260888000
09-07-2014,20.97196388,21.09508212,20.83345587,20.9829573,145744000
10-07-2014,20.89501762,21.00714413,20.56083711,20.61360352,158744000
11-07-2014,20.93458557,21.08188796,20.85543767,20.96536513,136072000
14-07-2014,21.20500755,21.30174426,21.02912461,21.07529395,171240000
15-07-2014,20.95657349,21.29295129,20.89281535,21.28195955,181911600
16-07-2014,20.83785248,21.34791591,20.82905808,21.31933537,213585200
17-07-2014,20.46630096,20.94778395,20.3519771,20.8928202,229192000
18-07-2014,20.76089859,20.82905307,20.45090237,20.58281666,199952000
21-07-2014,20.65317535,20.88622107,20.60480699,20.88402205,156316000
22-07-2014,20.82466316,20.8620381,20.69275051,20.81586876,220788000
23-07-2014,21.3677063,21.5194051,20.92359829,20.97856204,371672000
24-07-2014,21.33252716,21.3962853,21.1984155,21.33472618,182916000
25-07-2014,21.47323418,21.51060912,21.24678383,21.29295317,173876000
28-07-2014,21.77004051,21.81840888,21.44685508,21.50621519,221272000
29-07-2014,21.62931824,21.8623655,21.60073771,21.83818134,172572000
30-07-2014,21.57876396,21.69968318,21.47323285,21.6425221,132040000
31-07-2014,21.01813316,21.42486449,20.95877306,21.36110803,227372000
01-08-2014,21.13465881,21.24238896,20.8444503,20.86423812,194044000
04-08-2014,21.01593208,21.23358967,20.92359341,21.18742034,159832000
05-08-2014,20.9126091,21.03572737,20.74551882,20.96537383,223732000
06-08-2014,20.87742615,20.99175166,20.82246241,20.83125681,154232000
07-08-2014,20.87521744,21.20001035,20.79125592,20.9746436,186844000
08-08-2014,20.93266296,20.95033925,20.61007832,20.82660861,167460000
11-08-2014,21.20884514,21.22873138,20.95475404,21.04976196,146340000
12-08-2014,21.20442963,21.4054919,21.12488802,21.21989596,135180000
13-08-2014,21.48503304,21.48503304,21.21989549,21.24419996,127664000
14-08-2014,21.54247665,21.55794298,21.38781339,21.50491582,112464000
15-08-2014,21.64853287,21.69493185,21.40106996,21.63085658,195804000
18-08-2014,21.90925407,21.95565306,21.64853478,21.7612173,190288000
19-08-2014,22.2119503,22.24509291,21.94460285,21.96448908,277596000
20-08-2014,22.22078705,22.33567951,22.08379839,22.19206435,210796000
21-08-2014,22.22300148,22.30254308,22.11915541,22.22079152,133912000
22-08-2014,22.38650703,22.41964965,22.13683578,22.1589303,176736000
25-08-2014,22.43511391,22.57431087,22.37766682,22.49035104,161080000
26-08-2014,22.29149246,22.42627117,22.28486428,22.40859489,132608000
27-08-2014,22.56547165,22.66268954,22.2495152,22.32021866,209476000
28-08-2014,22.5919857,22.70908815,22.43953069,22.44615887,273840000
29-08-2014,22.64722633,22.73560609,22.58094109,22.72676795,178380000
02-09-2014,22.82398796,22.92120419,22.69583739,22.77095909,214256000
03-09-2014,21.86064148,22.80188072,21.7810999,22.77978621,501684000
04-09-2014,21.67946625,22.11473335,21.60655284,21.8407577,342872000
05-09-2014,21.86727524,21.96007321,21.72144841,21.82971439,233828000
08-09-2014,21.73250198,21.94240246,21.66400846,21.94019418,185426800
09-09-2014,21.65074348,22.77537225,21.24198909,21.89157823,759385200
10-09-2014,22.3157959,22.34010037,21.59992331,21.65516043,403478400
11-09-2014,22.41081047,22.41302043,22.01089415,22.1854437,249412400
12-09-2014,22.46162987,22.57873233,22.33347931,22.36220201,250504400
15-09-2014,22.45499229,22.7687404,22.41301323,22.71571156,245266000
16-09-2014,22.28487015,22.3732499,21.84960125,22.05066523,267632400
17-09-2014,22.44395256,22.49256151,22.2252123,22.37545737,243706000
18-09-2014,22.49034691,22.61407752,22.43952801,22.52127956,149197600
19-09-2014,22.30696487,22.61408322,22.20532875,22.60082684,283609600
22-09-2014,22.32905197,22.56767673,22.22299765,22.49255505,211153600
23-09-2014,22.67815399,22.74443922,22.21416248,22.22741885,253608800
24-09-2014,22.48151588,22.72455896,22.3599935,22.5721056,240687200
25-09-2014,21.62423134,22.2517243,21.59108872,22.20753527,400368000
26-09-2014,22.2605629,22.2605629,21.74133422,21.77005692,249482000
29-09-2014,22.11915588,22.1920693,21.79215134,21.79657126,199065200
30-09-2014,22.2605629,22.43511243,22.21195395,22.27381927,221056400
01-10-2014,21.9136734,22.24730612,21.80761737,22.22520993,205965200
02-10-2014,22.07276154,22.14346501,21.66179708,21.93356286,191031200
03-10-2014,22.01089478,22.14125361,21.88274421,21.97112397,173878400
06-10-2014,22.01089478,22.23847151,21.96670405,22.08380651,148204800
07-10-2014,21.81866264,22.12136267,21.81424442,21.96890768,168376800
08-10-2014,22.27160645,22.34009993,21.72144354,21.82087136,229618800
09-10-2014,22.32021713,22.62070723,22.22962912,22.4351113,309506000
10-10-2014,22.25614166,22.54337368,22.16113375,22.24730352,265326400
13-10-2014,22.05286598,22.48813473,22.05286598,22.3887086,214333600
14-10-2014,21.81866264,22.20974072,21.77889185,22.18101802,254754400
15-10-2014,21.55130959,21.90703668,21.02987117,21.64631748,403734400
16-10-2014,21.2685051,21.59108973,21.08069919,21.11163185,288618000
17-10-2014,21.58003807,21.87389996,21.39002224,21.54247723,272718800
20-10-2014,22.04182625,22.08601528,21.7015653,21.72365982,310069200
21-10-2014,22.64059448,22.76211515,22.37545525,22.76211515,378495600
22-10-2014,22.75548744,23.00295039,22.66931765,22.72234483,273052400
23-10-2014,23.16203308,23.21064202,22.89689385,22.9963217,284298800
24-10-2014,23.24819946,23.30785481,23.09574447,23.23936132,188215600
27-10-2014,23.22390175,23.30565332,23.13331204,23.16645465,136750800
28-10-2014,23.5840416,23.5840416,23.27692333,23.28797142,192243600
29-10-2014,23.7166214,23.72325127,23.50009272,23.56416801,210751600
30-10-2014,23.63707161,23.71882148,23.39844682,23.6326517,162619200
31-10-2014,23.8624382,23.87127634,23.68788868,23.86464816,178557200
03-11-2014,24.17176628,24.37062027,23.864648,23.91104698,209130400
04-11-2014,23.99501038,24.19165444,23.80057627,24.16293173,166297600
05-11-2014,24.05246162,24.14967954,23.89116843,24.10548881,149743600
06-11-2014,24.12124825,24.14122072,23.92153365,24.09905792,139874000
07-11-2014,24.19004059,24.2588311,24.08796375,24.13234439,134766000
10-11-2014,24.15009308,24.26104637,24.11458721,24.19225418,108782000
11-11-2014,24.343153,24.35424901,24.05467544,24.1212464,109769200
12-11-2014,24.68710899,24.72705225,24.2699252,24.27214305,187769600
13-11-2014,25.03549957,25.1753001,24.76477328,24.80915561,238091600
14-11-2014,25.33729935,25.33951889,24.67823638,25.10873579,176254400
17-11-2014,25.29512596,26.02519868,25.1420116,25.35725952,186986800
18-11-2014,25.62354851,25.67236822,25.27293577,25.28403177,176896000
19-11-2014,25.44602394,25.68346388,25.25296632,25.61689293,167476800
20-11-2014,25.80995369,25.93200299,25.48597029,25.49928583,173582000
21-11-2014,25.84545517,26.08955203,25.74781575,26.07623818,228717200
24-11-2014,26.32477951,26.3558463,25.87874846,25.92978603,189803200
25-11-2014,26.09621811,26.57331768,26.06293178,26.42242111,275361600
26-11-2014,26.40688324,26.42907356,26.14725295,26.1716628,163073200
28-11-2014,26.39134789,26.49564424,26.19607072,26.4667953,99257600
01-12-2014,25.53479004,26.46235961,24.69154436,26.36472017,335256000
02-12-2014,25.43715096,25.68568694,25.01996719,25.18639713,237395600
03-12-2014,25.72563171,25.81883208,25.54366837,25.68568846,172253600
04-12-2014,25.62799263,26.00745271,25.58361199,25.69012621,168178000
05-12-2014,25.5192585,25.75891803,25.43937199,25.73894555,153275600
08-12-2014,24.94230652,25.44159646,24.76921961,25.31954713,230659600
09-12-2014,25.32397461,25.36391785,24.26547948,24.45188185,240832000
10-12-2014,24.84244347,25.48597295,24.75146264,25.3883352,178261200
11-12-2014,24.76920891,25.25296524,24.70707365,24.91122896,165606800
12-12-2014,24.34980965,24.82468959,24.31652332,24.5118005,224112400
15-12-2014,24.01695251,24.76477669,23.59976702,24.5650604,268872400
16-12-2014,23.68852615,24.44522836,23.57979241,23.60420227,243162800
17-12-2014,24.27880478,24.374223,23.70406574,23.7706384,213647200
18-12-2014,24.99777412,24.99777412,24.55618055,24.82468728,236024800
19-12-2014,24.80472183,25.1287053,24.77809412,24.91123776,353719200
22-12-2014,25.06212997,25.18417758,24.84688032,24.88904311,180670000
23-12-2014,24.97337341,25.14867986,24.95562048,25.12648954,104113600
24-12-2014,24.85576057,25.01109453,24.85576057,24.98224728,57918400
26-12-2014,25.29512596,25.41273616,24.85575196,24.87572274,134884000
29-12-2014,25.27737808,25.46821617,25.23077621,25.25074868,110395600
30-12-2014,24.96892738,25.27959693,24.87794657,25.21746336,119526000
31-12-2014,24.49405289,25.10429611,24.45632917,25.0355056,165613600
02-01-2015,24.26104927,24.72927234,23.82167345,24.71817633,212818400
05-01-2015,23.57756996,24.110146,23.39116928,24.03025951,257142000
06-01-2015,23.57979202,23.8394223,23.21808324,23.64192559,263188400
07-01-2015,23.91043472,24.01029201,23.67743213,23.78838542,160423600
08-01-2015,24.82912445,24.88682063,24.12124199,24.23885389,237458000
09-01-2015,24.85576057,25.1309243,24.45632799,25.00221806,214798000
12-01-2015,24.24329567,24.99333936,24.14343838,24.98668243,198603200
13-01-2015,24.45854568,25.03106512,24.16784858,24.72705247,268367600
14-01-2015,24.365345,24.5184594,24.07686575,24.19669551,195826400
15-01-2015,23.70406532,24.4230423,23.66856114,24.40972845,240056000
16-01-2015,23.51987648,23.8727088,23.34457009,23.75065951,314053200
20-01-2015,24.12569046,24.18116712,23.63305744,23.93041153,199599600
21-01-2015,24.30986977,24.64494753,24.02582788,24.17672445,194303600
22-01-2015,24.94230652,24.95783992,24.34759666,24.46742645,215185600
23-01-2015,25.07100105,25.24186834,24.74923556,24.92010454,185859200
26-01-2015,25.09763336,25.37723612,25.0310624,25.23965343,222460000
27-01-2015,24.21888351,24.96005236,24.19447366,24.94673681,382274800
28-01-2015,25.58804703,26.21160566,25.58804703,26.10287022,585908400
29-01-2015,26.38469887,26.44905199,25.64352984,25.81217935,337745600
30-01-2015,25.9985714,26.62878517,25.92977922,26.27373504,334982000
02-02-2015,26.32477951,26.44460928,25.75891869,26.19607497,250956400
03-02-2015,26.329216,26.42685375,26.09843296,26.29592968,207662800
04-02-2015,26.531147,26.74195924,26.25376381,26.2959266,280598800
05-02-2015,26.72051239,26.78511947,26.56679204,26.73833368,168984800
06-02-2015,26.49550629,26.78957894,26.38857001,26.73833824,174826400
09-02-2015,26.67150497,26.69823777,26.38411552,26.41085002,155559200
10-02-2015,27.18390465,27.21286744,26.76953099,26.77175759,248034000
11-02-2015,27.821064,27.82997549,27.29084252,27.35099302,294247200
12-02-2015,28.17305374,28.40029267,27.9747776,28.08394047,297898000
13-02-2015,28.31118965,28.35574545,27.99261073,28.35574545,217088800
17-02-2015,28.47826767,28.71218981,28.27553492,28.40252079,252609600
18-02-2015,28.676548,28.6899144,28.39361343,28.43371433,179566800
19-02-2015,28.61639977,28.74561397,28.58966696,28.62308297,149449600
20-02-2015,28.85031319,28.85031319,28.52727947,28.65426364,195793600
23-02-2015,29.63006401,29.63006401,28.88597149,28.9661733,283896400
24-02-2015,29.44514465,29.7637252,29.22236229,29.61668803,276912400
25-02-2015,28.69214058,29.31816191,28.54956,29.30924871,298846800
26-02-2015,29.05527496,29.15552635,28.20647472,28.69213863,365150000
27-02-2015,28.61862373,29.08869465,28.56961134,28.96170708,248059200
02-03-2015,28.75896645,29.02407793,28.58296992,28.79461243,192386800
03-03-2015,28.81912422,28.85477021,28.53618969,28.73001264,151265200
04-03-2015,28.63644791,28.8636869,28.58743891,28.7612089,126665200
05-03-2015,28.16192245,28.68323243,28.01711356,28.64535983,226068400
06-03-2015,28.20424843,28.82135486,28.12850324,28.60525568,291368400
09-03-2015,28.32455063,28.86591356,27.86116289,28.50723211,354114000
10-03-2015,27.73863029,28.34237025,27.58045503,28.16191709,275426400
11-03-2015,27.23291969,27.79655888,27.20395859,27.79210398,275756000
12-03-2015,27.72525978,27.82551285,27.09701369,27.24850574,193450800
13-03-2015,27.53367615,27.93691345,27.30866715,27.71413105,207309200
16-03-2015,27.83665657,27.83665657,27.37327053,27.5982795,143497200
17-03-2015,28.30227089,28.36464968,27.99260355,28.04829914,204092400
18-03-2015,28.62084961,28.77456998,28.153007,28.29335927,261083600
19-03-2015,28.40475082,28.79461995,28.38247293,28.68322877,183238000
20-03-2015,28.04829979,28.605254,27.88344132,28.571838,274780400
23-03-2015,28.34013748,28.48271802,28.18641714,28.32008789,150838800
24-03-2015,28.22430229,28.52505649,28.19533949,28.34460499,131369200
25-03-2015,27.48688889,28.2532608,27.48688889,28.19088201,206620800
26-03-2015,27.67848206,27.82106264,27.31311909,27.34876509,190291600
27-03-2015,27.4579277,27.78096147,27.38218251,27.75200037,158184800
30-03-2015,28.15300369,28.15968689,27.62500896,27.63614875,188398800
31-03-2015,27.72080612,28.17973719,27.70521143,28.09062392,168362400
01-04-2015,27.68070221,27.87452343,27.42450221,27.80768806,162485600
02-04-2015,27.91908264,27.97254993,27.66733921,27.85447556,128880400
06-04-2015,28.37133598,28.40698198,27.69853394,27.72972334,148776000
07-04-2015,28.07281303,28.54288237,28.06612983,28.43594776,140049200
08-04-2015,27.98146629,28.15969288,27.84111401,28.03716189,149316800
09-04-2015,28.19533348,28.19979008,27.77204838,28.03715822,129936000
10-04-2015,28.3156414,28.3401476,27.90572262,28.05944131,160752000
13-04-2015,28.25994301,28.64313065,28.20647572,28.59857146,145460400
14-04-2015,28.13741302,28.35796709,28.05052804,28.29336,102098400
15-04-2015,28.24434471,28.32231819,28.07280306,28.16191633,115881600
16-04-2015,28.10845184,28.31563952,28.09508544,28.13295804,113476000
17-04-2015,27.79210472,28.10177212,27.72749762,27.97033132,207828000
20-04-2015,28.42702293,28.54286899,27.88566184,27.97477511,188217200
21-04-2015,28.2733078,28.56069553,28.21983881,28.53841933,129740400
22-04-2015,28.65426826,28.70996386,28.14186982,28.2911336,150618000
23-04-2015,28.88818932,29.05527609,28.54733256,28.58297856,183083600
24-04-2015,29.02409363,29.10206884,28.79017141,29.07087943,178103600
27-04-2015,29.55208397,29.65902197,29.21791037,29.47633877,387816800
28-04-2015,29.08646011,29.97313282,28.86590779,29.95531323,475696000
29-04-2015,28.65872192,29.31592919,28.58297674,28.99735205,253544400
30-04-2015,27.88121033,28.65872022,27.75422446,28.65872022,332781600
01-05-2015,28.72778511,28.99067007,27.91463084,28.09285571,234050400
04-05-2015,28.67208672,29.08869201,28.57406194,28.85031327,203953200
05-05-2015,28.02602386,28.61639581,28.02156727,28.54956041,197085600
06-05-2015,27.85002327,28.2376641,27.48243204,28.19533491,288564000
07-05-2015,28.02228165,28.20572618,27.74487639,27.91266108,175763600
08-05-2015,28.55024529,28.55024529,28.21243828,28.33995458,222201600
11-05-2015,28.25941849,28.53682206,28.10505601,28.49879126,168143200
12-05-2015,28.15875053,28.38469939,27.92385125,28.09834708,192640000
13-05-2015,28.1900692,28.45405055,28.15874952,28.22138887,138776800
14-05-2015,28.84778404,28.84778404,28.44733937,28.5032676,180814000
15-05-2015,28.80751228,28.96858585,28.6822336,28.87462684,152832000
18-05-2015,29.12518311,29.24375067,28.71578809,28.7202633,203531600
19-05-2015,29.09834671,29.27955366,29.00214836,29.23704765,178532800
20-05-2015,29.09610939,29.30192492,28.93503577,29.08268716,145819600
21-05-2015,29.3936348,29.44732712,29.04464325,29.09833557,158921600
22-05-2015,29.65090561,29.74710393,29.39587305,29.44061836,182384000
26-05-2015,28.99766922,29.73368668,28.88581275,29.66433622,282790400
27-05-2015,29.53905487,29.58827199,29.09386831,29.15874356,183332800
28-05-2015,29.480896,29.51892679,29.32877281,29.49879344,122933200
29-05-2015,29.14532661,29.40707039,29.06031459,29.35785326,203538000
01-06-2015,29.20348549,29.39364285,29.09386833,29.14532135,128451200
02-06-2015,29.07373619,29.23033457,28.93056004,29.05136353,134670400
03-06-2015,29.10952568,29.29297192,29.06030856,29.23033258,123934000
04-06-2015,28.93950653,29.2124366,28.83883639,28.98872365,153800400
05-06-2015,28.78067207,29.01333547,28.71579681,28.97082946,142507200
08-06-2015,28.59051514,28.90595121,28.37351331,28.83659733,210699200
09-06-2015,28.50550652,28.6531579,28.10282419,28.3444329,224301600
10-06-2015,28.8321228,28.93502884,28.60169706,28.61735689,156349200
11-06-2015,28.76724815,29.12295093,28.74263959,28.89923798,141563600
12-06-2015,28.44957733,28.70908519,28.4361551,28.67776551,147544800
15-06-2015,28.39364243,28.46523049,28.12295001,28.21019791,175955600
16-06-2015,28.54576874,28.60169697,28.2706028,28.41825244,125976400
17-06-2015,28.47865486,28.60840706,28.35337447,28.57261388,131672400
18-06-2015,28.60840988,28.70460651,28.46076023,28.46299784,141628800
19-06-2015,28.32205772,28.59498778,28.27731582,28.57037922,218867600
22-06-2015,28.54800415,28.64867428,28.42943658,28.52115799,136157200
23-06-2015,28.41825867,28.5480126,28.38470138,28.51893053,121075600
24-06-2015,28.65986443,29.03793983,28.4383891,28.45852244,221123600
25-06-2015,28.52339935,28.90371066,28.52339935,28.82764908,127752400
26-06-2015,28.35560989,28.63301341,28.30191928,28.56142535,176267200
29-06-2015,27.85897064,28.29297427,27.84778602,28.06702373,196645600
30-06-2015,28.06030846,28.2146709,27.93279217,28.09162813,177482800
01-07-2015,28.32205772,28.39812101,28.18559269,28.38917229,120955200
02-07-2015,28.28626442,28.34219265,28.13637545,28.28402681,108844000
06-07-2015,28.18783951,28.23929425,27.9305692,27.95070426,112241600
07-07-2015,28.11848068,28.22138843,27.68895053,28.16322259,187787200
08-07-2015,27.42049408,27.88357978,27.41378296,27.8477866,243046400
09-07-2015,26.86120796,27.75382196,26.67105234,27.70684245,314380000
10-07-2015,27.57933235,27.70684867,27.11624661,27.27955782,245418000
13-07-2015,28.11177063,28.13414158,27.81199438,27.97083038,165762000
14-07-2015,28.10058784,28.27061019,27.97307151,28.1967845,127072400
15-07-2015,28.37127304,28.44509872,28.09386949,28.12518916,134596800
16-07-2015,28.74934578,28.76277142,28.48983968,28.57708758,144889600
17-07-2015,28.99766922,28.99766922,28.70460582,28.87686574,184658800
20-07-2015,29.54576683,29.74710709,29.23927781,29.29968125,235600800
21-07-2015,29.25047302,29.73592979,29.15427808,29.72027166,307025600
22-07-2015,28.01333618,28.07597554,27.29074259,27.29074259,461802400
23-07-2015,27.99990845,28.43167272,27.97753579,28.23256837,203998000
24-07-2015,27.85226059,28.12966415,27.71803317,28.03570513,168649200
27-07-2015,27.46523857,27.65315834,27.31982652,27.53682665,177822000
28-07-2015,27.60170364,27.72027294,27.41602319,27.60170364,134472400
29-07-2015,27.51445007,27.62854413,27.35337651,27.55024496,148046800
30-07-2015,27.37575531,27.42049722,27.22810394,27.36456898,134513200
31-07-2015,27.13638115,27.43615568,27.04913324,27.42720696,171540000
03-08-2015,26.49655724,27.42049093,26.29074006,27.18111818,279904000
