Date,Close,High,Low,Open,Volume
14-04-2014,71.05592346,71.21684986,70.40490711,71.15833015,8617200
15-04-2014,72.56278229,72.57009865,71.72158512,72.01417253,13999100
16-04-2014,72.2335968,72.93581641,71.73619054,72.83340974,11308000
17-04-2014,72.38723755,72.89196038,72.18974047,72.18974047,9153500
21-04-2014,73.14796448,73.24305482,72.17509521,72.42380119,7031400
22-04-2014,73.27962494,73.69656808,72.95777214,73.14795839,7937900
23-04-2014,73.30888367,73.55758404,73.08943756,73.3235108,5876000
24-04-2014,73.11871338,73.41862275,72.81880959,73.32352681,6149900
25-04-2014,72.99434662,73.33814291,72.70907003,73.12601316,5895900
28-04-2014,74.12813568,74.24517509,73.23573531,73.55758252,8792900
29-04-2014,73.90141296,74.59632221,73.85020959,74.34029979,7811200
30-04-2014,74.09153748,74.36949759,73.6599618,73.76236845,8513600
01-05-2014,73.53564453,73.90138434,73.09675788,73.71119808,6590500
02-05-2014,72.64325714,73.4259403,72.3287206,73.27233022,8744200
05-05-2014,73.14796448,73.27231468,72.44574469,72.6286146,5438200
06-05-2014,72.78955841,73.1626091,72.78955841,73.1626091,5795900
07-05-2014,73.81359863,73.91600532,72.67248682,73.03822657,8720800
08-05-2014,73.51369476,73.94526502,73.41128807,73.63804495,5667900
09-05-2014,73.81359863,74.06229898,73.44785888,73.77702243,5691700
12-05-2014,73.52836609,74.05503257,73.45521921,74.05503257,7437300
13-05-2014,73.89404297,74.23783916,73.60876646,73.80626902,6183200
14-05-2014,73.78437042,73.95260765,73.71121798,73.84288457,4187200
15-05-2014,73.65265656,73.76237399,73.44784323,73.61608036,7007600
16-05-2014,73.57221985,73.79897674,73.25036704,73.56490349,6516900
19-05-2014,73.61610413,73.82823387,73.24304798,73.30888404,6997200
20-05-2014,73.33084869,73.86483139,73.11871889,73.74047559,5438400
21-05-2014,73.9818573,74.0257443,73.53565423,73.58685759,5302500
22-05-2014,74.36485291,74.40168402,73.71666682,74.08495552,5124900
23-05-2014,74.37958527,74.51216942,74.15124246,74.42377811,5275700
27-05-2014,74.25437927,74.65949916,73.85662673,74.46798743,4524400
28-05-2014,73.87871552,74.34275725,73.74613136,74.15124556,4352700
29-05-2014,74.21754456,74.24700833,73.76823187,74.0702257,3685200
30-05-2014,74.7331543,74.79208185,74.06287168,74.17335381,5973900
02-06-2014,75.25614166,75.32243658,74.40171446,74.79209974,5845400
03-06-2014,75.46972656,75.57284696,75.01304651,75.06461233,6681300
04-06-2014,75.63179016,75.65388659,75.0867243,75.30033248,5608600
05-06-2014,76.02954865,76.13266907,75.44028426,75.70545267,4730900
06-06-2014,76.00005341,76.11054114,75.74961418,76.0516136,4624000
09-06-2014,76.02954865,76.036916,75.63179603,75.91906087,3748800
10-06-2014,76.67771912,76.69245381,75.69806966,76.2136773,5792100
11-06-2014,76.10317993,76.71454055,75.96322842,76.4641013,5960500
12-06-2014,75.52128601,76.02215891,75.50655693,76.00006248,5930700
13-06-2014,75.52128601,75.60967733,75.25611768,75.50655693,4301600
16-06-2014,75.4623642,75.7864601,75.01305146,75.5139244,5645500
17-06-2014,75.0793457,75.27821916,74.67422583,75.22665896,4834600
18-06-2014,75.72753906,75.74227376,75.02779261,75.06462374,5445000
19-06-2014,76.46412659,76.50832507,75.72754891,75.81594026,5481500
20-06-2014,77.53948975,77.69417592,76.65559924,76.87657467,12459700
23-06-2014,77.15648651,77.42902219,76.9281493,77.2743416,6063200
24-06-2014,77.03865814,77.51007304,77.00919998,77.06812192,5915000
25-06-2014,77.90045166,77.98147565,76.77348879,76.77348879,6411100
26-06-2014,77.8194046,78.05510915,77.36272458,77.95935049,5106900
27-06-2014,77.33327484,77.77522024,76.93552229,77.68683454,6463000
30-06-2014,77.06073761,78.0772125,76.98707537,77.79731509,6877800
01-07-2014,77.98145294,78.07720598,77.33326122,77.4511163,5129200
02-07-2014,77.97409821,78.05512218,77.56161658,77.8562431,3764900
03-07-2014,77.6499939,78.26135453,77.42165668,77.98145712,4199100
07-07-2014,78.42340851,78.62228196,77.53951212,77.64999987,7014900
08-07-2014,77.87096405,78.26134918,77.7236452,78.2318854,6268400
09-07-2014,78.10668945,78.2319063,77.87098485,78.07722567,5720900
10-07-2014,77.92992401,78.07723731,76.98709982,77.39958716,4955100
11-07-2014,77.41428375,78.08457189,77.23750675,77.95934946,5461000
14-07-2014,77.62054443,77.70156842,77.42167096,77.62054443,7784800
15-07-2014,76.07375336,77.68686052,75.69809711,77.51008342,14219700
16-07-2014,75.29294586,76.36098089,75.09406681,76.2578605,11946800
17-07-2014,73.93028259,75.20455847,73.84925862,75.05724522,11218900
18-07-2014,74.98360443,75.10145393,73.9302982,74.15126812,8408400
21-07-2014,74.59320831,74.82155118,74.40906392,74.71843077,6379900
22-07-2014,75.47711182,75.52867203,74.96887145,75.06463014,6554100
23-07-2014,75.27087402,75.81593993,75.04253112,75.72018685,4815300
24-07-2014,75.27823639,75.66862728,75.14565218,75.38135681,5177200
25-07-2014,75.21190643,75.42551452,74.98356927,75.32975588,3951500
28-07-2014,75.21190643,75.42551452,74.88044891,75.04985853,4634800
29-07-2014,75.10144043,75.5065603,74.90256698,75.46236183,6053900
30-07-2014,75.35189056,75.75700487,74.99096349,75.32978852,5994800
31-07-2014,73.72406006,75.01307105,73.6946019,74.96151083,9141500
01-08-2014,73.58412933,73.95978562,72.77389481,73.48100888,8610700
04-08-2014,73.77562714,73.93766951,73.15689893,73.65040465,6790800
05-08-2014,73.52516174,73.83452293,73.3262883,73.53252909,6230900
06-08-2014,74.18073273,74.26912407,73.36313111,73.41469131,7412100
07-08-2014,73.60622406,74.53431372,73.34842294,74.46065144,7417800
08-08-2014,74.45327759,74.5048378,73.48835695,73.81245295,5618400
11-08-2014,74.5121994,74.96887396,74.40171163,74.85102445,5703000
12-08-2014,74.1217804,74.55636398,73.88607586,74.39431605,4577700
13-08-2014,74.93939972,75.09408033,74.50482165,74.50482165,4563700
14-08-2014,75.14562988,75.16773193,74.76261208,75.04987684,5239400
15-08-2014,74.51953888,75.45499538,74.24700882,75.2855801,6986000
18-08-2014,75.64650726,75.66124196,74.94676088,75.07197771,5979500
19-08-2014,75.83804321,75.83804321,75.14565834,75.66863348,5670000
20-08-2014,76.02216339,76.08845829,75.64650729,75.77172974,5183000
21-08-2014,76.74403381,76.91344354,76.11057653,76.11057653,8357600
22-08-2014,76.45480347,77.14445421,76.35840274,76.8478292,5076300
25-08-2014,76.55121613,76.98131648,76.44739255,76.86266987,3678200
26-08-2014,76.70694733,76.91458316,76.50672301,76.72919322,3512400
27-08-2014,76.54380035,76.91458024,76.31391864,76.82559103,4786100
28-08-2014,76.34358215,76.52156059,76.16560938,76.30650756,3482200
29-08-2014,76.9220047,76.94425059,76.38808071,76.45481838,5287800
02-09-2014,76.64759827,76.90714299,76.39546507,76.6031065,4644800
03-09-2014,76.94424438,77.19637199,76.78110033,76.98873616,4725800
04-09-2014,77.00357056,77.1963777,76.94425007,77.11480566,6147700
05-09-2014,77.43367004,77.43367004,76.63278413,77.06289016,5744400
08-09-2014,77.15930939,77.55233523,76.9961653,77.43368293,4900300
09-09-2014,76.97389984,77.41883453,76.78850991,77.41883453,5999400
10-09-2014,77.85634613,78.11589088,77.0925406,77.2631018,7402200
11-09-2014,77.53009796,77.78222564,77.19639258,77.70065359,4834100
12-09-2014,77.55233765,77.72289326,77.09256846,77.52267457,5929200
15-09-2014,77.65613556,77.79703372,77.38175642,77.55972917,4525500
16-09-2014,78.51636505,78.5608625,77.34470464,77.48559718,6081400
17-09-2014,78.74620056,79.07248288,78.45699283,78.51631328,6627800
18-09-2014,79.60643768,79.65093512,78.62757904,78.73881414,6628700
19-09-2014,80.08103943,80.36283577,79.80666593,80.00688458,13033400
22-09-2014,79.99946594,80.27384509,79.9253111,80.08845515,5788300
23-09-2014,79.6880188,80.16261664,79.48780013,79.91790054,8108100
24-09-2014,80.56303406,80.65943477,79.59900432,79.86596623,5890900
25-09-2014,79.42106628,80.49633156,79.39882039,80.4814972,5688200
26-09-2014,79.42106628,79.7102742,78.75366122,79.65095371,4467500
29-09-2014,79.00577545,79.08734748,78.63499558,78.88712318,6581600
30-09-2014,79.04283905,79.50260806,78.93902115,78.9761014,6822500
01-10-2014,77.34468842,78.81297363,77.08513796,78.59050909,12263700
02-10-2014,77.0109787,77.52265674,76.56604398,77.16670557,7566100
03-10-2014,77.96017456,78.00467199,77.21861481,77.29277531,6856100
06-10-2014,77.75996399,78.60534174,77.39660126,78.36804282,5015100
07-10-2014,75.92830658,77.46333512,75.89122633,77.46333512,8407800
08-10-2014,77.79702759,77.88601113,75.6687493,75.95795712,8337000
09-10-2014,75.69841766,77.75995278,75.48336467,77.58939156,10675900
10-10-2014,75.06809235,76.03211658,75.06809235,75.89863561,9984100
13-10-2014,73.50340271,75.23864977,73.42924221,75.23864977,10334600
14-10-2014,71.93868256,74.82334831,70.700274,74.54896928,20807400
15-10-2014,72.82859039,73.20678749,70.52233886,71.2268241,21905900
16-10-2014,71.76815796,72.67286184,71.56052212,71.90905613,14575300
17-10-2014,73.19194031,73.52564557,72.16117277,72.331734,12272900
20-10-2014,73.56272125,73.56272125,72.91015074,73.28834778,7988900
21-10-2014,74.42294312,74.43777182,73.66654894,74.02991732,7287300
22-10-2014,75.06066895,75.48335772,74.54157379,74.97167975,9360100
23-10-2014,76.10627747,76.36582791,75.59460507,75.83190397,7570400
24-10-2014,76.47702789,76.59568013,75.79479452,76.34354696,5973100
27-10-2014,77.17411041,77.30017419,76.4103049,76.43255078,7043900
28-10-2014,77.70803833,77.71545551,76.79591745,77.53006559,10347800
29-10-2014,78.27906036,78.27906036,77.7599707,77.86378863,8188300
30-10-2014,79.37657166,79.38398884,77.79705112,77.98985262,9068300
31-10-2014,79.92530823,80.22193326,79.53969965,80.0439605,10800100
03-11-2014,79.6880188,80.177451,79.161512,79.96239797,7082600
04-11-2014,80.54820251,80.62977452,79.59900151,80.00686154,9349000
05-11-2014,80.69652557,81.02281365,80.0513666,80.86708679,6966800
06-11-2014,80.83743286,81.06731458,80.49631604,80.77810672,6200300
07-11-2014,80.23674774,80.85224358,80.02911196,80.82999769,6652600
10-11-2014,80.69652557,80.77068041,79.49519683,80.1403558,7573300
11-11-2014,80.76325989,81.12662251,80.49629798,80.74100835,6221100
12-11-2014,80.6446228,80.83001274,80.37766084,80.58529666,4895900
13-11-2014,80.88191986,81.19337359,80.45923104,80.86709116,4860000
14-11-2014,80.20710754,80.87450681,80.09587245,80.7706889,5650700
17-11-2014,80.31092834,80.60013621,79.79925027,80.08845814,5233000
18-11-2014,80.70394135,80.8744969,79.88080965,80.18484617,5407200
19-11-2014,80.65202332,80.6890979,80.16259127,80.42213599,5217800
20-11-2014,80.2219162,80.51112398,79.85855359,80.49629528,8090700
21-11-2014,80.50556183,81.15492266,80.32642997,81.15492266,8417400
24-11-2014,79.77410126,80.78173156,79.59496939,80.55034696,9098000
25-11-2014,79.63973999,80.00547487,79.63973999,79.84873379,7367900
26-11-2014,80.02040863,80.05026489,79.56511063,79.69199546,5503700
28-11-2014,80.79663849,81.22208014,80.10996173,80.31894981,5881200
01-12-2014,80.63243866,81.21462143,80.12489369,80.52794461,5638800
02-12-2014,80.9907074,81.00563268,80.23685258,80.58765648,6184400
03-12-2014,80.40106964,81.3489817,80.34882261,81.01310874,8957400
04-12-2014,80.28163147,80.83396365,80.14728117,80.67721689,6697600
05-12-2014,80.9907074,81.16237375,80.02786448,80.25924335,6449700
08-12-2014,80.99816132,81.26686191,80.71453544,80.92352353,6499300
09-12-2014,80.64736938,80.96085154,79.78155503,80.7742542,7214300
10-12-2014,79.29637909,80.5801693,79.2292068,80.31893424,9416400
11-12-2014,79.65470123,80.09506838,78.63961089,79.00534021,7114600
12-12-2014,77.9454422,79.76663409,77.91558594,79.60242751,8325500
15-12-2014,77.59463501,78.41566214,77.34832516,78.19920855,12110600
16-12-2014,76.69896698,78.52761851,76.50490417,77.23636819,10209200
17-12-2014,77.67673492,77.99021707,76.65417952,77.0796212,10207600
18-12-2014,79.72184753,79.72931302,78.17682175,78.83364805,11756800
19-12-2014,78.78141785,80.15477186,78.74409609,79.58751422,19154400
22-12-2014,79.66960144,79.73677945,78.87096503,78.885896,8124500
23-12-2014,77.83348846,79.7964963,77.56478782,79.60989894,10171700
24-12-2014,78.06487274,78.61720506,77.90813163,77.90813163,3415100
26-12-2014,78.41565704,78.88588594,78.13949665,78.42312253,2951000
29-12-2014,78.61719513,78.88589576,78.07979386,78.10218463,4273400
30-12-2014,78.63956451,78.96797758,78.41564548,78.68434604,4371700
31-12-2014,78.04994202,79.19938242,78.02755124,78.8261877,6202100
02-01-2015,78.01261902,78.7814049,77.7215276,78.40821019,5753600
05-01-2015,77.46776581,78.16937375,77.38566251,77.98277638,8079300
06-01-2015,77.08708954,78.36341462,76.8333199,77.87826041,7428000
07-01-2015,78.78887177,78.99040011,77.48269017,77.55733368,7931700
08-01-2015,79.40836334,79.48300114,78.93067461,79.16205349,9916000
09-01-2015,78.32609558,79.49046108,78.18427979,79.49046108,7364800
12-01-2015,78.05741882,78.98294025,77.84843066,78.49778591,6839000
13-01-2015,78.19173431,79.36356513,77.80360874,78.6992792,10151100
14-01-2015,77.62449646,77.94544413,77.25876725,77.5200024,8887700
15-01-2015,76.49746704,77.57226987,76.09441598,76.85573655,10834800
16-01-2015,77.65435791,78.08726515,76.13172277,76.17650432,14092300
20-01-2015,75.60177612,76.16903361,74.83299602,75.79583894,20460000
21-01-2015,76.05709076,76.20636638,74.93750652,75.05692587,11702900
22-01-2015,77.44537354,77.49762057,75.81077876,76.4228179,9036600
23-01-2015,76.28097534,76.85569823,76.08691825,76.83330746,10126000
26-01-2015,76.32579041,76.46760054,75.54207917,75.98245193,8962800
27-01-2015,76.19890594,76.70645106,75.33309703,76.00484876,10160500
28-01-2015,75.74358368,76.82584582,75.71372743,76.48997293,9053200
29-01-2015,76.41532135,76.47503385,75.13899655,75.76596642,7569300
30-01-2015,74.74343872,76.13172355,74.70611697,75.81824135,10676300
02-02-2015,75.25842285,75.27334813,74.17615512,75.00464757,8990700
03-02-2015,76.47504425,76.54968204,75.47488536,75.68387344,10005200
04-02-2015,75.65402985,76.46759156,75.40025449,76.22128738,9514100
05-02-2015,76.47504425,76.54968204,75.72865498,75.81075825,6642200
06-02-2015,75.45996857,76.46759314,75.25844593,76.21382347,9215700
09-02-2015,74.47471619,75.43009349,73.96717128,75.43009349,9851700
10-02-2015,74.90016937,75.1614045,74.21349254,74.78075004,12275500
11-02-2015,74.92253876,75.22856103,74.6015912,74.98225125,8177000
12-02-2015,73.4745636,75.04197997,72.51172073,75.01212372,25835200
13-02-2015,74.35532379,74.39263985,73.39248066,73.47458396,11153600
17-02-2015,74.96733856,74.99719482,73.98210497,74.18362757,8627100
18-02-2015,74.60906982,75.34053381,74.17616269,75.16139628,7878200
19-02-2015,75.16140747,75.26590153,74.34784579,74.60161544,10028200
20-02-2015,75.35682678,75.43950479,74.49246947,75.29669628,10085700
23-02-2015,75.29669952,75.74014908,75.01108824,75.71760158,6878200
24-02-2015,75.68754578,75.95061533,75.16141814,75.34932169,6587200
25-02-2015,76.07087708,76.13100759,75.28168556,75.86794375,9684000
26-02-2015,77.26593018,77.55154146,76.07837855,76.19863382,11437900
27-02-2015,77.04797363,77.66429705,77.02542612,77.44632824,8500000
02-03-2015,77.58161926,77.7244278,77.04797386,77.04797386,7277600
03-03-2015,76.92018127,77.49140957,76.52182673,77.49140957,6419700
04-03-2015,76.40155792,76.75481739,76.04078071,76.75481739,8665500
05-03-2015,77.0554657,77.5740812,76.66462894,76.71724169,8042300
06-03-2015,75.24410248,76.9878473,75.07122868,76.73229547,9287600
09-03-2015,75.6574707,75.85288622,74.98101693,75.3117232,5701100
10-03-2015,74.80814362,75.49211514,74.79311386,75.15388538,8735700
11-03-2015,73.89871979,75.03365902,73.8235595,75.03365902,9138100
12-03-2015,75.03364563,75.34180446,74.28203144,74.37973922,8318000
13-03-2015,74.56762695,75.19898572,74.13920719,75.04865947,7821800
16-03-2015,75.95812225,75.96564,74.96599183,74.96599183,7726500
17-03-2015,75.07871246,75.55222716,74.717941,75.24406844,7301500
18-03-2015,76.25876617,76.46921721,74.50750394,75.07873226,7972500
19-03-2015,76.431633,76.63456626,75.84537497,75.94308273,6863100
20-03-2015,76.96530151,77.34110864,76.48426885,76.56694687,12433800
23-03-2015,77.40122986,77.67932343,76.83751923,77.01790503,9016000
24-03-2015,76.63456726,77.58912031,76.61201976,77.28847354,8390700
25-03-2015,75.41694641,77.04043541,75.41694641,76.55188516,8444100
26-03-2015,75.26663971,75.77021981,74.83070213,75.12383119,9972400
27-03-2015,75.41694641,75.87543141,75.27414365,75.37185141,5847400
30-03-2015,76.3263855,76.55938395,75.73260989,76.09338132,6061200
31-03-2015,75.61236572,76.28130171,75.60484798,75.89046496,8028000
01-04-2015,74.52256012,75.50717303,74.1166877,75.50717303,11368100
02-04-2015,74.89080811,75.15387182,74.32709768,74.74048762,6097100
06-04-2015,74.53006744,74.83070854,73.68825747,74.28954539,9697600
07-04-2015,75.23656464,75.81531066,74.7329846,74.82318035,7900300
08-04-2015,75.2816925,75.49965561,74.86078459,75.04117042,7354100
09-04-2015,76.16104889,76.40156514,75.40943488,75.58982064,8073900
10-04-2015,76.70973969,76.76987019,75.86041774,76.16106456,6786500
13-04-2015,75.57479095,76.64959922,75.57479095,76.31888722,10753500
14-04-2015,75.55227661,76.25879598,75.30424822,75.95063706,9322200
15-04-2015,75.61236572,76.09339821,75.40943247,75.56727072,8237100
16-04-2015,75.00358582,75.40194045,74.98855032,75.36435744,7324800
17-04-2015,74.84573364,75.04866693,74.4924741,74.68789537,11084200
20-04-2015,75.31925964,75.82283979,75.19900435,75.35684265,6668500
21-04-2015,75.3868866,75.90549636,75.2816611,75.6574681,6532700
22-04-2015,75.48462677,75.76272613,75.13136712,75.63494734,4763900
23-04-2015,75.50714111,75.77772261,75.09375686,75.53720636,7351500
24-04-2015,75.97315216,76.3113762,75.16140758,75.24408559,6566900
27-04-2015,75.59733582,76.36397956,75.51465782,76.0332733,9113900
28-04-2015,75.71761322,75.87545151,74.64280468,75.49964441,7484600
29-04-2015,75.45454407,75.6199001,75.08625474,75.54473983,8926200
30-04-2015,74.56011963,75.2741565,74.23692532,75.21402599,10170600
01-05-2015,75.25914001,75.45456134,74.87582084,74.87582084,6255000
04-05-2015,75.42446899,75.57479525,75.28166622,75.40943924,5532400
05-05-2015,74.78559113,75.37936686,74.62775288,75.25910587,8828000
06-05-2015,74.53754425,75.06367739,74.15422532,74.87577392,8030800
07-05-2015,74.90585327,75.16139928,74.34214278,74.36469028,6401600
08-05-2015,76.26626587,76.41658636,75.49210444,75.52216969,7508600
11-05-2015,75.93556976,76.4090903,75.92054,76.15353854,5698900
12-05-2015,75.5146637,75.95060122,75.37185519,75.82282247,6903100
13-05-2015,75.57479095,76.01072272,75.51466046,75.67249871,5826800
14-05-2015,76.53684235,76.56690759,75.87541847,75.89045395,5454000
15-05-2015,76.89012146,76.90515122,76.41660093,76.64960519,6023500
18-05-2015,77.73193359,78.42341723,76.90515918,76.94274218,10479600
19-05-2015,78.13781738,78.25807842,77.6116897,77.91233655,7724100
20-05-2015,77.86724091,78.52866516,77.64927207,78.48356441,7146500
21-05-2015,77.54166412,78.20791138,77.48109514,77.91264481,6875600
22-05-2015,76.73158264,77.53410733,76.71644328,77.42810871,6216600
26-05-2015,76.33030701,76.88298882,76.14860585,76.64071869,7918900
27-05-2015,76.56502533,76.77701681,76.31518834,76.47417761,9297900
28-05-2015,76.58014679,76.9965455,76.32273153,76.47415397,5700100
29-05-2015,75.81551361,76.93601706,75.58081594,76.88302063,9957800
01-06-2015,75.73978424,76.16375559,75.49751407,75.92148542,7298100
02-06-2015,75.69436646,75.89120701,75.02811911,75.64893682,8312400
03-06-2015,75.77765656,76.03507193,75.58838275,75.95179099,5375200
04-06-2015,75.12654877,76.06534507,74.99783821,75.66408559,8057900
05-06-2015,74.64198303,74.99025177,74.34671648,74.94482215,7557300
08-06-2015,74.16504669,74.93728705,74.16504669,74.64958717,7054600
09-06-2015,74.35430908,74.60415185,74.04390309,74.5284435,7844300
10-06-2015,74.86153412,75.36879204,74.34670941,74.55870081,10025100
11-06-2015,75.13409424,75.5580713,74.82368834,75.10380975,6175200
12-06-2015,74.46028137,75.12652857,74.28615278,74.86154074,8717200
15-06-2015,73.8092041,74.09690395,73.44580167,74.00605046,6833500
16-06-2015,74.46788025,74.56630054,73.51393873,73.81677795,6049500
17-06-2015,74.74798584,75.0432524,74.30886939,74.48299799,6155800
18-06-2015,75.98206329,76.12591321,74.73285525,74.84642066,8815800
19-06-2015,75.60351563,75.86092518,75.54294663,75.61865499,11653600
22-06-2015,75.77765656,76.34547796,75.70194819,76.16377673,5055900
23-06-2015,75.54292297,75.98203937,75.31579799,75.78519309,6046600
24-06-2015,75.20225525,75.56565765,75.00540891,75.33853259,7254700
25-06-2015,75.04325867,75.69436083,75.0356861,75.33095269,6581100
26-06-2015,75.4369278,75.80790264,75.14166128,75.27793858,9041100
29-06-2015,73.95304871,75.21739612,73.90762485,74.93727463,11150900
30-06-2015,73.78647614,74.53599855,73.66534394,74.52085919,8967900
01-07-2015,74.55115509,74.71014437,73.92276477,74.42245031,6726700
02-07-2015,74.52843475,74.96754547,74.43758127,74.8388407,6091900
06-07-2015,74.34672546,74.57385627,73.16565913,73.97575054,6817800
07-07-2015,74.89183807,74.9372677,73.83190389,74.67227982,7122600
08-07-2015,74.02117157,74.6419892,73.96060836,74.51328445,6845500
09-07-2015,74.49816132,75.36124929,74.49816132,74.9902743,7316400
10-07-2015,75.35365295,75.62620757,75.02052936,75.54292668,6969300
13-07-2015,75.91392517,76.07292023,75.61109174,75.7473691,6986300
14-07-2015,75.54292297,75.6186313,74.61169955,75.14923619,9890600
15-07-2015,76.02748108,76.42117373,75.42937532,75.52780137,7990300
16-07-2015,76.54987335,76.7391471,76.30003062,76.42873538,5775000
17-07-2015,75.77007294,76.39846321,75.67921945,76.38331807,8054200
20-07-2015,75.98963928,76.20162499,75.78522037,76.08805957,5016200
21-07-2015,75.96691132,76.3227469,75.7624982,76.16375764,5891600
22-07-2015,75.84576416,76.24702352,75.50507378,76.01989852,6721900
23-07-2015,75.86092377,76.16376295,75.70950706,76.0880546,5016100
24-07-2015,75.06598663,75.6716593,74.99027827,75.52024258,6524200
27-07-2015,74.40730286,74.94483967,74.13474817,74.92970031,8734000
28-07-2015,74.96755219,75.12654723,74.51329629,74.8691319,7757500
29-07-2015,75.50508881,75.74735898,74.99026396,75.14925322,7853500
30-07-2015,75.58836365,75.70950162,75.24010063,75.55808493,5517400
31-07-2015,75.86849976,76.45146622,75.67922598,75.96692004,6216800
03-08-2015,75.724617,75.86846686,75.12651721,75.70947765,6172500
