Date,portfolio_value
2025-05-14,109591.21471225942
2025-05-15,109591.21471225942
2025-05-16,109591.21471225942
2025-05-19,109591.21471225942
2025-05-20,109591.21471225942
2025-05-21,109591.21471225942
2025-05-22,109591.21471225942
2025-05-23,109591.21471225942
2025-05-27,109591.21471225942
2025-05-28,109591.21471225942
2025-05-29,109591.21471225942
2025-05-30,109481.73297928015
2025-06-02,110357.5438236972
2025-06-03,109855.56133311018
2025-06-04,110667.2828798343
2025-06-05,111030.42836677188
2025-06-06,114053.04687036373
2025-06-09,115874.08706102255
2025-06-10,116210.5293325599
2025-06-11,113855.44977315316
2025-06-12,113876.81561374429
2025-06-13,113268.02036836253
2025-06-16,115404.1451606449
2025-06-17,114720.58586795197
2025-06-18,113492.31251029603
2025-06-20,111981.00320509697
2025-06-23,111329.48450261343
2025-06-24,113625.82030981367
2025-06-25,113209.27661615604
2025-06-26,115948.85110833372
2025-06-27,119249.16818465955
2025-06-30,117161.10422428811
2025-07-01,117732.52150465139
2025-07-02,117444.14011842808
2025-07-03,119307.91193686603
2025-07-07,119339.95247367228
2025-07-08,117145.08392918343
2025-07-09,118843.29924062015
2025-07-10,118575.07737485183
2025-07-11,118575.07737485183
2025-07-14,118575.07737485183
2025-07-15,118575.07737485183
2025-07-16,118575.07737485183
2025-07-17,118575.07737485183
2025-07-18,118575.07737485183
2025-07-21,118575.07737485183
2025-07-22,118575.07737485183
2025-07-23,118575.07737485183
2025-07-24,118575.07737485183
2025-07-25,118575.07737485183
2025-07-28,118575.07737485183
2025-07-29,118575.07737485183
2025-07-30,118575.07737485183
2025-07-31,118575.07737485183
2025-08-01,118575.07737485183
2025-08-04,118575.07737485183
2025-08-05,118575.07737485183
2025-08-06,118575.07737485183
2025-08-07,118575.07737485183
2025-08-08,118575.07737485183
2025-08-11,118575.07737485183
2025-08-12,118575.07737485183
2025-08-13,118575.07737485183
2025-08-14,118575.07737485183
2025-08-15,118575.07737485183
2025-08-18,118575.07737485183
