date,close,cash,shares_held,portfolio_value,action,reward
2024-06-04,178.3399963,-9.094947017729282e-13,651.609196577283,116207.98170663862,2,1.4106019287310514
2024-06-05,179.3399963,-9.094947017729282e-13,651.609196577283,116859.5909032159,2,0.5669299327851067
2024-06-06,181.2799988,-9.094947017729282e-13,651.609196577283,118123.71437359882,2,1.133011949418156
2024-06-07,185.0,-9.094947017729282e-13,651.609196577283,120547.70136679735,2,1.910271170769252
2024-06-10,184.3000031,-9.094947017729282e-13,651.609196577283,120091.57694918176,2,-0.33906961839125416
2024-06-11,187.0599976,-9.094947017729282e-13,651.609196577283,121890.01474788449,2,1.1113202312375126
2024-06-12,187.2299957,-9.094947017729282e-13,651.609196577283,122000.78707324514,2,0.08070972797785332
2024-06-13,186.8899994,-9.094947017729282e-13,651.609196577283,121779.24235736289,2,-0.17851750457026477
2024-06-14,183.8300018,-9.094947017729282e-13,651.609196577283,119785.31977969848,2,-2.0839050214775376
2024-06-17,183.6600037,-9.094947017729282e-13,651.609196577283,119674.54745433782,2,-0.0805722626639457
2024-06-18,184.0599976,-9.094947017729282e-13,651.609196577283,119935.18715815264,2,0.1990033508720622
2024-06-20,182.8099976,-9.094947017729282e-13,651.609196577283,119120.67566243104,2,-0.6705783961764186
2024-06-21,186.1000061,-9.094947017729282e-13,651.609196577283,121264.47545784847,2,1.8995395881299204
2024-06-24,189.0800018,-9.094947017729282e-13,651.609196577283,123206.26806172922,2,1.1944538522438064
2024-06-25,185.5700073,-9.094947017729282e-13,651.609196577283,120919.12336559354,2,-2.443581057846997
2024-06-26,186.3399963,-9.094947017729282e-13,651.609196577283,121420.85527925688,2,0.32540804763462255
2024-06-27,193.6100006,-9.094947017729282e-13,651.609196577283,126158.05694029329,2,2.291447614038922
2024-06-28,197.8500061,-9.094947017729282e-13,651.609196577283,128920.88351763155,2,0.9224672676913538
2024-07-01,193.25,-9.094947017729282e-13,651.609196577283,125923.47723855994,2,-2.558043154156042
2024-07-02,197.1999969,-9.094947017729282e-13,651.609196577283,128497.3315450517,2,0.9309885159181066
2024-07-03,200.0,-9.094947017729282e-13,651.609196577283,130321.8393154566,2,0.6862809824602913
2024-07-05,197.5899963,-9.094947017729282e-13,651.609196577283,128751.45874075132,2,-1.002753580281303
2024-07-08,200.0,-9.094947017729282e-13,651.609196577283,130321.8393154566,2,0.636176729974986
2024-07-09,199.2899933,-9.094947017729282e-13,651.609196577283,129859.1924201051,2,-0.2570752561255024
2024-07-10,199.3399963,-9.094947017729282e-13,651.609196577283,129891.77483476156,2,0.017319416077850112
2024-07-11,199.7899933,-9.094947017729282e-13,651.609196577283,130184.99701839375,2,0.15678975916204563
2024-07-12,195.0500031,-9.094947017729282e-13,651.609196577283,127096.37581238756,2,-2.5571700696888526
2024-07-15,194.4900055,-9.094947017729282e-13,651.609196577283,126731.47622616634,2,-0.18586870438140063
2024-07-16,192.7200012,-9.094947017729282e-13,651.609196577283,125578.12514630503,2,-0.6256623693227703
2024-07-17,193.0200043,-9.094947017729282e-13,651.609196577283,125773.60992526672,2,0.10817410045648157
2024-07-18,187.9299927,-9.094947017729282e-13,651.609196577283,122456.91155602167,2,-1.8724232288580611
2024-07-19,183.75,-9.094947017729282e-13,651.609196577283,119733.18987107575,2,-1.1179560054902251
2024-07-22,183.1300049,-9.094947017729282e-13,651.609196577283,119329.19536208289,2,-0.22270246942527866
2024-07-23,182.5500031,-9.094947017729282e-13,651.609196577283,118951.26085517152,2,-0.22103082347072028
2024-07-24,186.4100037,-9.094947017729282e-13,651.609196577283,121466.47274492536,2,2.3882062168103153
2024-07-25,180.8300018,-9.094947017729282e-13,651.609196577283,117830.49218996664,2,-1.5078962035080095
2024-07-26,179.8500061,-9.094947017729282e-13,651.609196577283,117191.91797924045,2,-0.3183573975854882
2024-07-29,182.5,-9.094947017729282e-13,651.609196577283,118918.67837535415,2,1.2616084226279163
2024-07-30,183.1999969,-9.094947017729282e-13,651.609196577283,119374.80279296974,2,0.2532674338324805
2024-07-31,181.7100067,-9.094947017729282e-13,651.609196577283,118403.91147583972,2,-0.4957051242254383
2024-08-01,186.9799957,-9.094947017729282e-13,651.609196577283,121837.88477410082,2,2.7322317710633737
2024-08-02,184.0700073,-9.094947017729282e-13,651.609196577283,119941.7095707276,2,-0.9366170169474645
2024-08-05,167.8999939,-9.094947017729282e-13,651.609196577283,109405.18013050972,2,-3.3338196189162903
2024-08-06,161.0200043,-9.094947017729282e-13,651.609196577283,104922.11563479366,2,-0.9007312179299267
2024-08-07,161.9299927,-9.094947017729282e-13,651.609196577283,105515.07244501231,2,0.23434313083116085
2024-08-08,162.7700043,-9.094947017729282e-13,651.609196577283,106062.4317288039,2,0.21352732779383224
2024-08-09,165.8000031,-9.094947017729282e-13,651.609196577283,108036.80681250204,2,0.8761263403960216
2024-08-12,166.9400024,-9.094947017729282e-13,651.609196577283,108779.6408404737,2,0.2721959425692652
2024-08-13,166.8000031,-9.094947017729282e-13,651.609196577283,108688.41600907932,2,-0.032014713885576154
2024-08-14,170.2299957,-9.094947017729282e-13,651.609196577283,110923.43073143133,2,0.9521419820996756
2024-08-15,170.1000061,-9.094947017729282e-13,651.609196577283,110838.72831261194,2,-0.030055825642577978
2024-08-16,177.5899963,-9.094947017729282e-13,651.609196577283,115719.27480920566,2,2.12999732741326
2024-08-19,177.0599976,-9.094947017729282e-13,651.609196577283,115373.92278211165,2,-0.11330457970213867
2024-08-20,178.2200012,-9.094947017729282e-13,651.609196577283,116129.79179593442,2,0.25352798400656473
2024-08-21,178.8800049,-9.094947017729282e-13,651.609196577283,116559.85627662943,2,0.15209824217857004
2024-08-22,180.1100006,-9.094947017729282e-13,651.609196577283,117361.33278649996,2,0.2929945341869917
2024-08-23,176.1300049,-9.094947017729282e-13,651.609196577283,114767.93098604192,2,-1.1678690995482086
2024-08-26,177.0399933,-9.094947017729282e-13,651.609196577283,115360.88779626056,2,0.23341869798049933
2024-08-27,175.5,-9.094947017729282e-13,651.609196577283,114357.41399931317,2,-0.4232401118194542
2024-08-28,173.1199951,-9.094947017729282e-13,651.609196577283,112806.58091857418,2,-0.6738010102366015
2024-08-29,170.8000031,-9.094947017729282e-13,651.609196577283,111294.85279538845,2,-0.6571977005288296
2024-08-30,172.1199951,-9.094947017729282e-13,651.609196577283,112154.97172199689,2,0.4413900965635069
2024-09-03,178.5,-9.094947017729282e-13,651.609196577283,116312.24158904502,2,2.419949875942839
2024-09-04,176.25,-9.094947017729282e-13,651.609196577283,114846.12089674613,2,-0.6559118153707266
2024-09-05,173.3300018,-9.094947017729282e-13,651.609196577283,112943.42321563701,2,-0.8491233661273044
2024-09-06,177.8899994,-9.094947017729282e-13,651.609196577283,115914.75958816735,2,1.411236602451206
2024-09-09,171.3899994,-9.094947017729282e-13,651.609196577283,111679.29981041502,2,-2.0711317293092573
2024-09-10,175.3999939,-9.094947017729282e-13,651.609196577283,114292.24910483934,2,1.1398142327726282
2024-09-11,179.5500031,-9.094947017729282e-13,651.609196577283,116996.43326543967,2,1.0158604098039312
2024-09-12,184.5200043,-9.094947017729282e-13,651.609196577283,120234.93175435982,2,1.0539212339319315
2024-09-13,187.0,-9.094947017729282e-13,651.609196577283,121850.91975995192,2,0.5409747186411473
2024-09-16,186.4900055,-9.094947017729282e-13,651.609196577283,121518.60265354808,2,-0.13969871335917863
2024-09-17,184.8899994,-9.094947017729282e-13,651.609196577283,120476.02396420833,2,-0.4812914183495691
2024-09-18,186.8800049,-9.094947017729282e-13,651.609196577283,121772.7298492477,2,0.49884578587508105
2024-09-19,186.4299927,-9.094947017729282e-13,651.609196577283,121479.49776115574,2,-0.13576644302743743
2024-09-20,189.8699951,-9.094947017729282e-13,651.609196577283,123721.03496124367,2,0.8371072974371817
2024-09-23,191.6000061,-9.094947017729282e-13,651.609196577283,124848.32603902352,2,0.47532139793775635
2024-09-24,193.8800049,-9.094947017729282e-13,651.609196577283,126333.99422528868,2,0.6121413281515767
2024-09-25,193.9600067,-9.094947017729282e-13,651.609196577283,126386.12413391143,2,0.028869894548650934
2024-09-26,192.5299988,-9.094947017729282e-13,651.609196577283,125454.31783509326,2,-0.6190666374242324
2024-09-27,191.1600037,-9.094947017729282e-13,651.609196577283,124561.61642866745,2,-0.5662875767404268
2024-09-30,187.9700012,-9.094947017729282e-13,651.609196577283,122482.98146256294,2,-1.4454322917895732
2024-10-01,186.3300018,-9.094947017729282e-13,651.609196577283,121414.34277114169,2,-0.5981740626798622
2024-10-02,185.1300049,-9.094947017729282e-13,651.609196577283,120632.41375523746,2,-0.4362052584559503
2024-10-03,184.7599945,-9.094947017729282e-13,651.609196577283,120391.31157576822,2,-0.1396642316370848
2024-10-04,181.9600067,-9.094947017729282e-13,651.609196577283,118566.81377498404,2,-1.0691503287323838
2024-10-07,186.5099945,-9.094947017729282e-13,651.609196577283,121531.62766977848,2,2.3908148902359616
2024-10-08,180.8000031,-9.094947017729282e-13,651.609196577283,117810.94476116127,2,-2.197284016586417
2024-10-09,182.7200012,-9.094947017729282e-13,651.609196577283,119062.03318053219,2,0.6835007905595079
2024-10-10,185.1699982,-9.094947017729282e-13,651.609196577283,120658.47375731895,2,0.8453743829058067
2024-10-11,186.6499939,-9.094947017729282e-13,651.609196577283,121622.85256633378,2,0.47954973374859644
2024-10-14,188.8200073,-9.094947017729282e-13,651.609196577283,123036.85325446971,2,0.7005838047219956
2024-10-15,187.5399933,-9.094947017729282e-13,651.609196577283,122202.78436032202,2,-0.4769085323956616
2024-10-16,187.6900024,-9.094947017729282e-13,651.609196577283,122300.53166945232,2,0.05417841279511565
2024-10-17,186.8899994,-9.094947017729282e-13,651.609196577283,121779.24235736289,2,-0.31326735005621653
2024-10-18,187.5299988,-9.094947017729282e-13,651.609196577283,122196.27185220683,2,0.25240612929373646
2024-10-21,188.9900055,-9.094947017729282e-13,651.609196577283,123147.62564499129,2,0.5858132042427683
2024-10-22,189.0700073,-9.094947017729282e-13,651.609196577283,123199.75555361403,2,0.03493406362594114
2024-10-23,189.6999969,-9.094947017729282e-13,651.609196577283,123610.26257072207,2,0.2799422267045623
2024-10-24,184.7100067,-9.094947017729282e-13,651.609196577283,120358.73906557157,2,-3.283322258255751
2024-10-25,186.3800049,-9.094947017729282e-13,651.609196577283,121446.92525095906,2,0.7143556412961102
2024-10-28,187.8300018,-9.094947017729282e-13,651.609196577283,122391.7565660076,2,0.595770604229325
2024-10-29,188.3899994,-9.094947017729282e-13,651.609196577283,122756.65615222882,2,0.2330525531672427
2024-10-30,190.8300018,-9.094947017729282e-13,651.609196577283,124346.58415573946,2,0.9940622075651628
2024-10-31,192.7299957,-9.094947017729282e-13,651.609196577283,125584.6376544202,2,0.7350181582413211
2024-11-01,186.3999939,-9.094947017729282e-13,651.609196577283,121459.95026718944,2,-5.010545568205145
2024-11-04,197.9299927,7505.540201350452,613.6510622282735,128965.49046853988,2,4.7352587478121375
2024-11-05,195.7799988,7505.540201350452,613.6510622282735,127646.14442802056,2,-0.4981466290994399
2024-11-06,199.5,7505.540201350452,613.6510622282735,129928.92711589101,2,0.6956125166131619
2024-11-07,207.0899963,7505.540201350452,613.6510622282735,134586.5364076947,2,1.0774820848543374
2024-11-08,210.0500031,7505.540201350452,613.6510622282735,136402.9477247176,2,0.53973389752005
2024-11-11,208.1799927,-9.094947017729282e-13,649.6681744490256,135247.9158142205,2,-0.5134175174861443
2024-11-12,206.8399963,-9.094947017729282e-13,649.6681744490256,134377.3627992642,2,-0.3655127544438848
2024-11-13,208.9100037,-9.094947017729282e-13,649.6681744490256,135722.1807279182,2,0.4561270587563102
2024-11-14,214.1000061,-9.094947017729282e-13,649.6681744490256,139093.96011251226,2,0.8836837689525125
2024-11-15,211.4799957,-9.094947017729282e-13,649.6681744490256,137391.82273890678,2,-0.9013372738093863
2024-11-18,202.6100006,-9.094947017729282e-13,649.6681744490256,131629.269214918,2,-3.814733226623919
2024-11-19,201.6999969,-9.094947017729282e-13,649.6681744490256,131038.06877239714,2,-0.19431071144568224
2024-11-20,204.6100006,-9.094947017729282e-13,649.6681744490256,132928.60556381603,2,0.6350290675937417
2024-11-21,202.8800049,-9.094947017729282e-13,649.6681744490256,131804.68241559237,2,-0.4109620692713266
2024-11-22,198.3800049,-9.094947017729282e-13,649.6681744490256,128881.17563057176,2,-1.132011413856724
2024-11-25,197.1199951,-9.094947017729282e-13,649.6681744490256,128062.58736401789,2,-0.3005034566135113
2024-11-26,201.4499969,-9.094947017729282e-13,649.6681744490256,130875.65172878487,2,1.2309223148759916
2024-11-27,207.8600006,-9.094947017729282e-13,649.6681744490256,135040.0271307754,2,1.513727520562282
2024-11-29,205.7400055,-9.094947017729282e-13,649.6681744490256,133662.73378431748,2,-0.5346765645831925
2024-12-02,207.8899994,-9.094947017729282e-13,649.6681744490256,135059.51639640704,2,0.48532000036703876
2024-12-03,210.7100067,-9.094947017729282e-13,649.6681744490256,136891.58539093097,2,0.6314329730828302
2024-12-04,213.4400024,-9.094947017729282e-13,649.6681744490256,138665.17671360364,2,0.6146100315163144
2024-12-05,218.1600037,-9.094947017729282e-13,649.6681744490256,141731.61134157167,2,0.9000314841124625
2024-12-06,220.5500031,-9.094947017729282e-13,649.6681744490256,143284.31788870395,2,0.5562806016024999
2024-12-09,227.0299988,-9.094947017729282e-13,649.6681744490256,147494.16486556048,2,0.7815947182974471
2024-12-10,226.0899963,-9.094947017729282e-13,649.6681744490256,146883.47515740796,2,-0.3339263237821395
2024-12-11,225.0399933,-9.094947017729282e-13,649.6681744490256,146201.32162523194,2,-0.3657236853853409
2024-12-12,230.2599945,-9.094947017729282e-13,649.6681744490256,149592.59027545768,2,0.8347906622960425
2024-12-13,228.9700012,-9.094947017729282e-13,649.6681744490256,148754.52268319522,2,-0.4831983114876137
2024-12-16,227.4600067,-9.094947017729282e-13,649.6681744490256,147773.52731295215,2,-0.5511884980741037
2024-12-17,232.9299927,-9.094947017729282e-13,649.6681744490256,151327.20313183387,2,0.8920383800733285
2024-12-18,231.1499939,-9.094947017729282e-13,649.6681744490256,150170.7945609164,2,-0.6805696795537697
2024-12-19,220.5200043,-9.094947017729282e-13,649.6681744490256,143264.8286230723,2,-6.398929965730645
2024-12-20,223.2899933,-9.094947017729282e-13,649.6681744490256,145064.40231994615,2,0.5668701080430977
2024-12-23,224.9199982,-9.094947017729282e-13,649.6681744490256,146123.36462767213,2,0.3407359843514716
2024-12-24,225.0599976,-9.094947017729282e-13,649.6681744490256,146214.3177822941,2,0.031687013005793296
2024-12-26,229.0500031,-9.094947017729282e-13,649.6681744490256,148806.49737152067,2,0.8449315486655361
2024-12-27,227.0500031,-9.094947017729282e-13,649.6681744490256,147507.1610226226,2,-0.5383035806716467
2024-12-30,223.75,-9.094947017729282e-13,649.6681744490256,145363.25403296947,2,-0.920373095018503
2024-12-31,221.3000031,-9.094947017729282e-13,649.6681744490256,143771.5690195407,2,-0.6353472397314184
2025-01-02,219.3899994,-9.094947017729282e-13,649.6681744490256,142530.70040257083,2,-0.495929605380073
2025-01-03,220.2200012,-9.094947017729282e-13,649.6681744490256,143069.92615676625,2,0.23320799162802186
2025-01-06,224.1900024,-9.094947017729282e-13,649.6681744490256,145649.10958893067,2,1.1980290398246862
2025-01-07,227.6100006,-9.094947017729282e-13,649.6681744490256,147870.97357614365,2,0.8905184614529618
2025-01-08,222.1100006,-9.094947017729282e-13,649.6681744490256,144297.798616674,2,-1.9718866312209424
2025-01-10,222.1300049,-9.094947017729282e-13,649.6681744490256,144310.79477373612,2,0.005362660174555145
2025-01-13,218.9400024,-9.094947017729282e-13,649.6681744490256,142238.35167307328,2,-0.8909112674982167
2025-01-14,218.4600067,-9.094947017729282e-13,649.6681744490256,141926.5137429109,2,-0.13767350382426194
2025-01-15,217.7599945,-9.094947017729282e-13,649.6681744490256,141471.73809484486,2,-0.21059462095824552
2025-01-16,223.3500061,-9.094947017729282e-13,649.6681744490256,145103.39072616573,2,2.211138569824595
2025-01-17,220.6600037,-9.094947017729282e-13,649.6681744490256,143355.78177769424,2,-0.8010329356477368
2025-01-21,225.9400024,-9.094947017729282e-13,649.6681744490256,146786.02889421646,2,1.5839055797019597
2025-01-22,230.7100067,-9.094947017729282e-13,649.6681744490256,149884.94887991148,2,1.0917728406259044
2025-01-23,235.0099945,-9.094947017729282e-13,649.6681744490256,152678.51410409054,2,0.8828227567873222
