date,close,cash,shares_held,portfolio_value,action,reward
2025-02-20,244.2720795,56703.90500423371,231.75535416326434,113315.26730095327,1,0.10195973703195313
2025-02-21,245.2297363,56879.40007059041,231.03900246895395,113537.03372106704,1,0.24773863804639032
2025-02-24,244.9504242,56703.80945637299,231.7551277812138,113472.32631690652,1,-0.08267607976199774
2025-02-25,246.4966431,57094.11661933966,230.1701250164135,113830.27977779292,1,0.4201784477107594
2025-02-26,246.4367828,56901.16908137876,230.9522922764615,113816.30897027522,1,-0.019473759770324083
2025-02-27,239.7730865,55367.626539086676,237.34171051402637,112275.78102422428,1,-3.331449679117189
2025-02-28,236.7205658,55413.35425430596,237.14834544431517,111551.2447664181,1,-0.8557531616585029
2025-03-03,241.2494812,56848.21088405367,231.19478684793557,112623.8332672627,1,1.4045236293307473
2025-03-04,237.4487762,55431.798453851705,237.15395604397878,111743.71508748305,1,-1.074553913871113
2025-03-05,235.3539124,55374.99556005056,237.3950658988133,111246.85310379209,1,-0.5591301739225522
2025-03-06,235.1643829,55578.22974613008,236.52997901280415,111201.65629802612,1,-0.05469307653823119
2025-03-07,234.7553864,55504.01407392106,236.84580363270024,111104.84222293412,1,-0.12266978528841363
2025-03-10,238.4862518,56435.128878524054,232.93762509234531,111987.54998999112,1,1.3510908202361083
2025-03-11,226.9245453,53297.484030533175,246.75063211416978,109291.25902552874,1,-3.7230301351037185
2025-03-12,220.300766,53010.92150725758,248.05011124094034,107656.55102002196,1,-1.0651784931855137
2025-03-13,216.4501801,52872.99946491509,248.6866746201935,106701.27497492607,1,-0.7189236894699235
2025-03-14,209.1680145,51538.32660084092,255.06116513556634,104888.96408830395,1,-0.7610173498926773
2025-03-17,212.9687195,53412.01872209961,246.254389692905,105856.50076625159,1,1.6710265611278374
2025-03-18,213.4774628,53053.17216590953,247.93366798027068,105981.42254903531,1,0.1347039059589877
2025-03-19,212.1706543,52666.32298704871,249.75513908530968,105657.03426156637,1,-0.3106886041008028
2025-03-20,214.7144318,53463.04111845072,246.04083054832267,106291.5582492339,1,0.8595820687365503
2025-03-21,213.5772247,52865.38268385428,248.83635977229247,106011.16180847122,1,-0.27896115490696666
2025-03-24,217.73703,54039.516403420515,243.43852262628735,107045.09730765613,1,1.5051631463229513
2025-03-25,220.1910248,54119.8650933536,243.07325288323045,107642.41374718166,1,0.6649621118026962
2025-03-26,223.2036591,54553.064060040146,241.13048634869278,108374.27093363098,1,0.794894182544019
2025-03-27,220.9890594,53652.22802799087,245.20279697980146,107839.36349480636,1,-0.5672649195590386
2025-03-28,223.3034058,54486.33101993344,241.46376789118895,108406.01276733662,1,0.6345350317721017
2025-03-31,217.3679352,52768.08876265339,249.36063515438087,106971.09514632169,1,-1.6812604367862343
2025-04-01,221.587616,54536.000176502646,241.37426332147032,108021.5477496635,1,1.2940447127750385
2025-04-02,222.6450195,54265.733869366966,242.58693949734524,108276.50774419872,1,0.26356706459413687
2025-04-03,223.3433075,54307.60750535555,242.39926630485382,108445.86137745492,1,0.18259712280734264
2025-04-04,202.6938629,49212.430381047445,267.51145749034646,103435.36106977491,1,-7.110461769875365
2025-04-07,187.9200287,47764.06369555901,275.21111449727795,99481.74423044646,1,-1.0197048821095849
2025-04-08,181.016922,47840.98343009135,274.7857579592654,97581.85554531458,1,-0.7709983494897641
2025-04-09,171.9989929,46311.40123555047,283.6698456776679,95102.32900820777,1,-0.7620584089177621
2025-04-10,198.3644562,55021.53255946102,239.71615386660125,102572.6970635649,1,18.326887483826756
2025-04-11,189.9550476,49264.72639078416,269.9920280074856,100551.07492256662,1,-0.6089244130291624
2025-04-14,197.666153,52354.38169835316,254.3457071342068,102629.91915963648,1,0.743057038372202
2025-04-15,202.0254974,52423.67075546225,254.0023919763815,103738.6303352805,1,0.36930742693432084
2025-04-16,201.6464233,51772.37879818799,257.22903644301954,103641.69396582824,1,-0.03298291175788873
2025-04-17,193.795639,49799.42632060704,267.39944846186205,101620.27330352116,1,-0.7267496440316128
2025-04-21,196.4990234,51531.28655547229,258.5770441633685,102341.42320723287,1,0.2777616706594419
2025-04-22,192.6883392,50184.010216531846,265.56205640707725,101354.72182014829,1,-0.38068136830521554
2025-04-23,199.2522888,52418.26037735508,254.33766013569698,103095.62128742923,1,0.7651133338491765
2025-04-24,204.1004333,52780.513755849875,252.56100543376263,104328.32439956447,1,0.5120159695676263
2025-04-25,207.8612061,53113.65328635469,250.95669932121226,105277.81548613691,1,0.3981204801762938
2025-04-28,208.7689819,52866.47322843534,252.13950493987852,105505.3809715038,1,0.10096535141955461
2025-04-29,209.6268921,52968.90100855235,251.65039636511358,105721.59149430424,1,0.10095521651866617
2025-04-30,210.6942749,53129.24254980214,250.88861940952586,105990.03829695427,1,0.13150003797492962
2025-05-01,211.9811249,53317.686535745706,249.9987636799126,106312.70568422283,1,0.16564417912643598
2025-05-02,212.7991333,53360.81076339616,249.79590855369062,106517.16360550758,1,0.11116317245072653
2025-05-05,204.848587,51270.479623349966,259.98998861902714,104529.06142610376,1,-1.323877405548816
2025-05-06,198.4043579,50588.41427872381,263.4243081464688,102852.94499177569,1,-0.9584282556686013
2025-05-07,198.0252686,51325.87296242903,259.696516810521,102752.34545831688,1,-0.05889903119690392
2025-05-08,195.7707977,50790.1593107045,262.4302160115193,102166.33203986294,1,-0.3518260557446964
2025-05-09,197.007782,51407.170448217046,259.2951684514243,102490.33646814851,1,0.21971898414361968
2025-05-12,198.0452423,51514.06967109532,258.75485641027313,102759.23790516958,1,0.18771615184943427
2025-05-13,210.5510406,54612.45351067221,244.02453108837685,105992.072463257,1,2.696962342710636
2025-05-14,212.6886139,53516.5617568712,249.1719479470852,106512.5979884997,1,0.2959018123102168
2025-05-15,212.0892944,53106.55579062229,251.10319285521587,106362.85478487215,1,-0.09505691185270379
2025-05-16,211.2102966,52960.562390791085,251.79372525172653,106141.98978322715,1,-0.1475025880195836
2025-05-19,211.0205078,53023.144617778664,251.4968589778627,106094.13950939223,1,-0.03288455488817178
2025-05-20,208.5433197,52423.46564855945,254.36954696514363,105470.53540325558,1,-0.47070075633207625
2025-05-21,206.6255035,52247.25763168648,255.2214843199537,104982.52533331426,1,-0.37108030041286105
2025-05-22,201.8609009,51274.261694977635,260.0367997597554,103765.52436163477,1,-0.9640261719490639
2025-05-23,201.1317291,51692.73179048582,257.95413987129785,103575.4939713032,1,-0.15010853788882955
2025-05-27,195.048645,50217.11611733972,265.51195464932147,102004.86310299132,1,-1.169778113234585
2025-05-28,199.9830475,52310.478946010204,255.03377505783666,103312.91049750586,1,1.3952483139935479
2025-05-29,200.1927948,51709.3473634286,258.0335386214056,103365.80261218152,1,0.042981848677529855
2025-05-30,199.7233276,51561.61543886786,258.7724825494584,103244.51674495863,1,-0.10257887183901246
2025-06-02,200.6223145,51854.59816836625,257.3106511164256,103476.85654084556,1,0.212362059625718
2025-06-03,201.471344,51956.79030944931,256.8029142170352,103695.2185798721,1,0.20725161675300413
2025-06-04,203.039566,52250.03972671509,255.35717156692527,104097.64901665115,1,0.3997460416100013
2025-06-05,202.5900879,51933.731059353595,256.91693531431446,103982.55556767917,1,-0.11795912607711848
2025-06-06,200.4025726,51428.76359400808,259.4341834503954,103420.04137784766,1,-0.6077220268248156
2025-06-09,203.6888275,52561.45372156368,253.86773208718986,104271.47441048751,1,1.0130143356428316
2025-06-10,201.2216339,51508.344304031554,259.0960832330452,103644.0815092753,1,-0.7226090592210462
2025-06-11,202.4402466,52137.14909795755,255.98684858862273,103959.18985259518,1,0.36808560665284445
2025-06-12,198.554657,50983.782875676596,261.7898553056733,102963.37780197419,1,-1.207185599957968
2025-06-13,198.9741821,51590.90858277266,258.7355221548972,103072.59748375976,1,0.13414488142113695
2025-06-16,196.2272949,50824.81612075239,262.63572948984216,102361.11486263227,1,-0.8273787682212806
2025-06-17,198.1950684,51696.49251102022,258.23325395777675,102877.04994233635,1,0.7652630194987877
2025-06-18,195.4182129,50720.47349566123,263.2227785108774,102158.99846682942,1,-0.865726727903751
2025-06-20,196.3571472,51326.04195406684,260.13567604640116,102405.54118748155,1,0.36169980226146725
2025-06-23,200.7721405,52350.242634670096,255.02926086371417,103553.01322841087,1,1.9743235104492842
2025-06-24,201.2715759,51903.43088973705,257.24698772135685,103679.93750394249,1,0.16092639963939734
2025-06-25,200.072937,51531.25069719645,259.1053519245896,103371.2194491677,1,-0.42328320574612127
2025-06-26,201.3315125,52011.232909759776,256.7189263259712,103696.84263434363,1,0.4554850440607218
2025-06-27,200.7721405,51704.513524943155,258.2450990862042,103552.93484211498,1,-0.21261488427453948
2025-06-30,200.8520508,51797.011274059536,257.78411131392585,103573.47869511702,1,0.03150022440849071
2025-07-01,204.9374084,52838.83675752229,252.69539491043216,104625.5761050808,1,1.6190195562506349
2025-07-02,207.5844116,52981.53073467961,252.00730463973048,105294.31878722002,1,0.84886600289965
2025-07-03,212.199173,53809.284393338574,248.10256632625996,106456.44378694858,1,1.0529026255288187
2025-07-07,213.3079224,53502.99948609868,249.53701341509242,106731.22137957296,1,0.3930704611816501
2025-07-08,209.7119904,52467.257851134695,254.47095603831758,105832.86854092116,1,-2.346868443551914
2025-07-09,209.7719269,52931.22194039941,252.25698715961298,105847.65621085998,1,0.021512420433143636
2025-07-10,210.90065,53208.27905951988,250.94198669103196,106132.10716494988,1,0.39837573285192546
2025-07-11,212.1692047,53384.21111095958,250.11195030640062,106450.26469343452,1,0.45947034668012077
2025-07-14,210.9206238,52912.37597893467,252.34674252237474,106137.50832565193,1,-0.6160563286816326
2025-07-15,208.3834991,52428.03515243839,254.66869685952966,105496.78931526435,1,-1.3398171428681118
2025-07-16,208.8729553,52872.598821578176,252.53817365618602,105620.99347921036,1,0.19985403627888235
2025-07-17,209.9217682,53075.15927066593,251.57227472136535,105885.65601027111,1,0.43669925861106623
2025-07-18,209.7819214,52907.47891470392,252.37078415440408,105850.30691983948,1,-0.06495896299853698
2025-07-21,210.9405975,53217.25936531655,250.9007468793187,106142.4128252363,1,0.5198068821990705
2025-07-22,212.2391205,53396.827055720285,250.0538368590636,106468.03346833843,1,0.5859349404430493
2025-07-23,214.1569519,53713.261083409525,248.574777806077,106947.27781757875,1,0.8076642895965259
2025-07-24,213.9072266,53411.26180024374,249.9851910509945,106884.90070903311,1,-0.14788465892524275
2025-07-25,213.5176697,53345.000703543024,250.29521177149002,106787.45105805958,1,-0.24118799982634948
2025-07-28,213.6375427,53423.650438487064,249.92669759363318,106817.37596751685,1,0.07064171303956954
2025-07-29,213.8073578,53451.10183203055,249.79817595294386,106859.78981578897,1,0.10432128353863745
2025-07-30,211.0305023,52735.52660874667,253.18565006275153,106165.42151664116,1,-2.5504306937099774
2025-07-31,208.8130188,52521.06150601777,254.21169170090354,105603.77226433836,1,-1.322309962548362
2025-08-01,207.3347015,52425.985609549905,254.66979598766866,105227.87174171908,1,-0.7735874335954379
2025-08-04,202.150589,51292.56671149598,260.27099961039215,103906.50258235552,1,-1.5345457625638343
2025-08-05,203.1194916,52204.515677576965,255.776788736201,104157.76696875473,1,0.5873805408533573
2025-08-06,202.6899567,51968.78292975466,256.9386482304052,104047.66641413202,1,-0.20757733313446183
2025-08-07,213.008255,54672.296604411546,244.23388289372173,106696.12981147756,1,13.263800404925476
2025-08-08,219.7805634,55001.762286946534,242.73331581485417,108349.8271926853,1,1.3193735936160682
2025-08-11,229.0900116,56433.19396179589,236.4787238779059,110608.10755813855,1,1.051162866662998
2025-08-12,227.1799927,54850.79412799982,243.43716681116555,110154.8479070691,1,-0.5053635375571975
2025-08-13,229.6499939,55677.88612776304,239.8320288112777,110755.31008129759,1,0.48551795491655514
2025-08-14,233.3300018,56259.65644867374,237.3361960032728,111637.31148932253,1,0.6687801188945125
2025-08-15,232.7799988,55687.54858852706,239.79145988663552,111506.20433318833,1,-0.152691984371373
2025-08-18,231.5899963,111164.8789954193,0.0,111164.8789954193,1,-0.35147277931927506
