Date,portfolio_value
2024-06-12,112449.47860790047
2024-06-13,113066.95038863368
2024-06-14,112143.36301844913
2024-06-17,114349.39920281606
2024-06-18,113093.32331590692
2024-06-20,110660.37132829831
2024-06-21,109504.57903534015
2024-06-24,109847.62158536076
2024-06-25,110338.43684486972
2024-06-26,112544.46490756456
2024-06-27,112993.0721555616
2024-06-28,111156.4433268164
2024-07-01,114391.61533600009
2024-07-02,116249.32791940378
2024-07-03,116924.85898614897
2024-07-05,119452.8215853552
2024-07-08,120233.90115981545
2024-07-09,120687.77321541091
2024-07-10,122957.1335995539
2024-07-11,120101.97165623785
2024-07-12,121669.39561275672
2024-07-15,123706.55107412611
2024-07-16,123928.21820694795
2024-07-17,120793.32167004311
2024-07-18,118312.8643766357
2024-07-19,118381.4615587651
2024-07-22,118196.75382011817
2024-07-23,118750.90134799252
2024-07-24,115336.30265110455
2024-07-25,114782.16324490233
2024-07-26,115030.20325191462
2024-07-29,115177.9840830751
2024-07-30,115473.5213272969
2024-07-31,117204.56926780423
2024-08-01,115241.30828285117
2024-08-02,116032.94183752459
2024-08-05,110443.98529950195
2024-08-06,109367.3522905585
2024-08-07,110734.2576830425
2024-08-08,112576.11893886328
2024-08-09,114122.4753309851
2024-08-12,114936.15651824091
2024-08-13,116912.2557435031
2024-08-14,117150.01716399474
2024-08-15,118735.12295621021
2024-08-16,119437.86125297843
2024-08-19,119353.32372336973
2024-08-20,119680.91184608484
2024-08-21,119622.77962427224
2024-08-22,118634.73409901862
2024-08-23,119855.26806241053
2024-08-26,120034.90532967886
2024-08-27,120484.02286286606
2024-08-28,119670.33350085531
2024-08-29,121413.9604251578
2024-08-30,120996.55366880851
2024-09-03,117704.8046053162
2024-09-04,116690.33752892223
2024-09-05,117498.7376652354
2024-09-06,116674.49432301144
2024-09-09,116722.0320093331
2024-09-10,116299.35221754764
2024-09-11,117646.68045209289
2024-09-12,117704.8046053162
2024-09-13,117562.15099107349
2024-09-16,114296.82342563865
2024-09-17,114545.14700109843
2024-09-18,116605.79994623072
2024-09-19,120927.85929202779
2024-09-20,120573.84956508952
2024-09-23,119659.77139896998
2024-09-24,120135.30230854258
2024-09-25,119606.93641836145
2024-09-26,120214.55884029144
2024-09-27,120357.21245453415
2024-09-30,123110.0253512051
2024-10-01,119522.39883566994
2024-10-02,119823.57358199966
2024-10-03,119237.07541692312
2024-10-04,119834.13568388498
2024-10-07,117134.17395808396
2024-10-08,119289.91851920377
2024-10-09,121281.86896588322
2024-10-10,121017.68599425125
2024-10-11,120230.41823646364
2024-10-14,122211.79845958565
2024-10-15,123559.13476272018
2024-10-16,122465.4112076602
2024-10-17,122660.90787110073
2024-10-18,124166.75718465015
2024-10-21,124948.75201316725
2024-10-22,124621.16383736931
2024-10-23,121926.47504083884
2024-10-24,121826.09425223654
2024-10-25,122269.91449113685
2024-10-28,123321.37334222854
2024-10-29,123464.03507814337
2024-10-30,121577.74641792606
2024-10-31,119363.88582525504
2024-11-01,117778.77191136745
2024-11-04,117303.24100179487
2024-11-05,118064.09533011427
2024-11-06,117678.38305417587
2024-11-07,120193.42646176589
2024-11-08,120050.61083874336
2024-11-11,118606.57111274381
2024-11-12,118606.57111274381
2024-11-13,119077.33932515317
2024-11-14,120717.09446891227
2024-11-15,119013.86123826943
2024-11-18,120611.29493252105
2024-11-19,120748.8213829288
2024-11-20,121129.66569846337
2024-11-21,120875.76948810699
2024-11-22,121589.84749705391
2024-11-25,123176.7028991588
2024-11-26,124335.10336360688
2024-11-27,124266.34417269766
2024-11-29,125535.82522447959
2024-12-02,126731.24984414826
2024-12-03,128349.84022885896
2024-12-04,128540.2664209209
2024-12-05,128556.1258170931
2024-12-06,128450.33440237399
2024-12-09,130518.53636211781
2024-12-10,131058.07188710853
2024-12-11,130381.00991171008
2024-12-12,131158.57412921285
2024-12-13,131248.49001058115
2024-12-16,132787.7266688917
2024-12-17,134078.37247972202
2024-12-18,131206.17662966298
2024-12-19,132126.548401599
2024-12-20,134612.6269537701
2024-12-23,135025.20625191048
2024-12-24,136575.037445712
2024-12-26,137008.74912237792
2024-12-27,135194.45961633473
2024-12-30,133401.3186259957
2024-12-31,132459.79021668344
2025-01-02,128984.58887642206
2025-01-03,128725.4034934509
2025-01-06,129592.87547064987
2025-01-07,128117.10877755095
2025-01-08,128376.27797026071
2025-01-10,125281.9290141232
2025-01-13,123986.00215235022
2025-01-14,123393.5749542946
2025-01-15,125821.44834885249
2025-01-16,120738.24303769926
2025-01-17,121648.0364644057
2025-01-21,117765.53687694657
2025-01-22,118394.98823022278
2025-01-23,118305.08047052658
2025-01-24,117839.59330905987
2025-01-27,121584.55837752196
2025-01-28,126027.75018043087
2025-01-29,126609.59903325693
2025-01-30,125673.34355321522
2025-01-31,124832.32556076223
2025-02-03,120606.00575990627
2025-02-04,123139.67874393823
2025-02-05,122965.12813830988
2025-02-06,123361.83991860597
2025-02-07,120405.0012226148
2025-02-10,120547.970732745
2025-02-11,123179.75654171036
2025-02-12,125430.26057958597
2025-02-13,127897.8878074392
2025-02-14,129523.54930209414
2025-02-18,129454.70910679501
2025-02-19,129666.51881222433
2025-02-20,130174.87008891151
2025-02-21,130026.60333757722
2025-02-24,130847.37999979363
2025-02-25,130815.60446191003
2025-02-26,127278.32626207836
2025-02-27,125657.96206171032
2025-02-28,128062.0382668792
2025-03-03,126044.5167089878
2025-03-04,124932.50383838976
2025-03-05,124831.89622687917
2025-03-06,124614.78933332859
2025-03-07,126595.23805904952
2025-03-10,120457.9577098082
2025-03-11,116941.86858095844
2025-03-12,114897.86883255315
2025-03-13,111032.28966075864
2025-03-14,113049.81121865005
2025-03-17,113319.86653080473
2025-03-18,112626.17567061279
2025-03-19,113976.48461190899
2025-03-20,113372.82296491529
2025-03-21,115580.9651041713
2025-03-24,116883.61485256098
2025-03-25,118482.80622529134
2025-03-26,117307.23415725399
2025-03-27,118535.7545908126
2025-03-28,115385.03915993051
2025-03-31,117624.96490565939
2025-04-01,118186.26454786783
2025-04-02,118556.9355401224
2025-04-03,107595.62714102685
2025-04-04,99753.25868801262
2025-04-07,96088.89468615649
2025-04-08,91301.92322512851
2025-04-09,105297.45578857264
2025-04-10,100833.50419548203
2025-04-11,104926.77672772878
2025-04-14,107240.83985687804
